id_number,long_name,tank_number,treatment,date_time,date,time,inflow_table,date_string,time_string,date_time_string,nutrient,conc,conc_norm,inflow
MOBEAST039,MOBEAST_T1_A_2024-06-03_0000,T1,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.1403951807,-0.027789289999999994,0.1681844707
MOBEAST039,MOBEAST_T1_A_2024-06-03_0000,T1,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.08601166293,-0.05584416057000001,0.1418558235
MOBEAST039,MOBEAST_T1_A_2024-06-03_0000,T1,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.0904662446,-0.10742866549999999,0.1978949101
MOBEAST039,MOBEAST_T1_A_2024-06-03_0000,T1,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.229175433,0.2295088528,0.9996665802
MOBEAST039,MOBEAST_T1_A_2024-06-03_0000,T1,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,0.6056048193,-2.13921071,2.7448155293
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,1.07,0.32700000000000007,0.743
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.1037818034,-0.09127003770000001,0.1950518411
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.1237210409,0.04775378499999999,0.0759672559
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.01,-0.12192994,0.13192994
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,0.8137055613,0.02496854550000005,0.7887370158
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,0.9662181966000001,0.41827003770000015,0.5479481588999999
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,2.291,1.548,0.743
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.2416087796,0.04655693849999998,0.1950518411
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.1219384157,0.045971159799999994,0.0759672559
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.3034388621,0.1715089221,0.13192994
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,6.178327865,5.3895908492,0.7887370158
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,2.0493912204,1.5014430615,0.5479481588999999
MOBEAST042,MOBEAST_T4_A_2024-06-03_0000,T4,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,0.911,0.16800000000000004,0.743
MOBEAST042,MOBEAST_T4_A_2024-06-03_0000,T4,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.07460963402,-0.12044220708000002,0.1950518411
MOBEAST042,MOBEAST_T4_A_2024-06-03_0000,T4,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.1474436677,0.0714764118,0.0759672559
MOBEAST042,MOBEAST_T4_A_2024-06-03_0000,T4,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.2563210264,0.12439108639999999,0.13192994
MOBEAST042,MOBEAST_T4_A_2024-06-03_0000,T4,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,0.7314018373,-0.05733517850000003,0.7887370158
MOBEAST042,MOBEAST_T4_A_2024-06-03_0000,T4,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,0.83639036598,0.2884422070800001,0.5479481588999999
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,1.108,0.3650000000000001,0.743
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.185766794,-0.009285047099999999,0.1950518411
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.077,0.0010327440999999965,0.0759672559
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.04900254916,-0.08292739084,0.13192994
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,2.264655482,1.4759184662000002,0.7887370158
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,0.922233206,0.3742850471000001,0.5479481588999999
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,0.922,0.17900000000000005,0.743
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.1841863604,-0.010865480700000013,0.1950518411
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.09797582011,0.022008564209999998,0.0759672559
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.04711783573,-0.08481210427,0.13192994
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,1.060700802,0.27196378619999995,0.7887370158
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,0.7378136396,0.1898654807000001,0.5479481588999999
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,0.516,-0.22699999999999998,0.743
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.1396049639,-0.05544687720000002,0.1950518411
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.1391476046,0.0631803487,0.0759672559
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.01,-0.12192994,0.13192994
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,0.85876664,0.07002962420000003,0.7887370158
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,0.3763950361,-0.1715531227999999,0.5479481588999999
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.644,-1.269,2.913
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.2637348493,0.09555037860000001,0.1681844707
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1527229806,0.010867157099999997,0.1418558235
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.2506668861,0.052771976,0.1978949101
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.783443515,0.7837769348000001,0.9996665802
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.3802651506999999,-1.3645503786,2.7448155293
MOBEAST047,MOBEAST_T9_K_2024-06-03_0000,T9,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.284,-1.6289999999999998,2.913
MOBEAST047,MOBEAST_T9_K_2024-06-03_0000,T9,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.2676200818,0.09943561110000002,0.1681844707
MOBEAST047,MOBEAST_T9_K_2024-06-03_0000,T9,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1043178518,-0.037537971700000006,0.1418558235
MOBEAST047,MOBEAST_T9_K_2024-06-03_0000,T9,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.2845917278,0.08669681770000004,0.1978949101
MOBEAST047,MOBEAST_T9_K_2024-06-03_0000,T9,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,2.552256136,1.5525895558,0.9996665802
MOBEAST047,MOBEAST_T9_K_2024-06-03_0000,T9,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.0163799182,-1.7284356110999999,2.7448155293
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.821,-1.0919999999999999,2.913
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.2442428355,0.0760583648,0.1681844707
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1335254791,-0.008330344399999995,0.1418558235
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.2393586055,0.0414636954,0.1978949101
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.468436309,0.4687697288000001,0.9996665802
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.5767571645,-1.1680583647999998,2.7448155293
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.869,-1.0439999999999998,2.913
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.3125965867,0.144412116,0.1681844707
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.09389635104,-0.04795947246,0.1418558235
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.4278299484,0.2299350383,0.1978949101
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.200507843,0.20084126280000003,0.9996665802
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.5564034133,-1.1884121159999999,2.7448155293
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.312,-1.6009999999999998,2.913
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.2582691833,0.09008471259999998,0.1681844707
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1419586673,1.0284380000000204e-4,0.1418558235
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.2186267578,0.0207318477,0.1978949101
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.906688928,0.9070223477999999,0.9996665802
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.0537308167000001,-1.6910847125999997,2.7448155293
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.551,-1.3619999999999999,2.913
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.6708281922,0.5026437215,0.1681844707
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.08038953749,-0.06146628601000001,0.1418558235
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.1828172026,-0.015077707499999982,0.1978949101
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.358221619,0.35855503880000006,0.9996665802
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,0.8801718077999999,-1.8646437214999998,2.7448155293
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.408,-1.505,2.913
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.01,-0.1581844707,0.1681844707
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1251608535,-0.016694970000000003,0.1418558235
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.373173259,0.1752783489,0.1978949101
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,2.674660857,1.6749942768000001,0.9996665802
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.398,-1.3468155293,2.7448155293
MOBEAST053,MOBEAST_T15_C_2024-06-03_0000,T15,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.567,-1.3459999999999999,2.913
MOBEAST053,MOBEAST_T15_C_2024-06-03_0000,T15,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.4095956961,0.2414112254,0.1681844707
MOBEAST053,MOBEAST_T15_C_2024-06-03_0000,T15,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1292403225,-0.012615501000000001,0.1418558235
MOBEAST053,MOBEAST_T15_C_2024-06-03_0000,T15,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.333594277,0.1356993669,0.1978949101
MOBEAST053,MOBEAST_T15_C_2024-06-03_0000,T15,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,3.106776425,2.1071098448,0.9996665802
MOBEAST053,MOBEAST_T15_C_2024-06-03_0000,T15,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.1574043039,-1.5874112254,2.7448155293
MOBEAST054,MOBEAST_T16_K_2024-06-03_0000,T16,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,2.062,-0.851,2.913
MOBEAST054,MOBEAST_T16_K_2024-06-03_0000,T16,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.4472626958,0.2790782251,0.1681844707
MOBEAST054,MOBEAST_T16_K_2024-06-03_0000,T16,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1772683575,0.035412533999999996,0.1418558235
MOBEAST054,MOBEAST_T16_K_2024-06-03_0000,T16,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.3769426858,0.17904777570000002,0.1978949101
MOBEAST054,MOBEAST_T16_K_2024-06-03_0000,T16,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,2.058938207,1.0592716268000002,0.9996665802
MOBEAST054,MOBEAST_T16_K_2024-06-03_0000,T16,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.6147373041999997,-1.1300782251000001,2.7448155293
MOBEAST055,MOBEAST_F1_Inflow_2024-06-03_0600,F1,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,N_N,1.632,0,1.632
MOBEAST055,MOBEAST_F1_Inflow_2024-06-03_0600,F1,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,NO2,0.5711291755,0,0.5711291755
MOBEAST055,MOBEAST_F1_Inflow_2024-06-03_0600,F1,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,PO4,0.2017794532,0,0.2017794532
MOBEAST055,MOBEAST_F1_Inflow_2024-06-03_0600,F1,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,SiO2,0.5559904616,0,0.5559904616
MOBEAST055,MOBEAST_F1_Inflow_2024-06-03_0600,F1,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,NH3,20.20552221,0,20.20552221
MOBEAST055,MOBEAST_F1_Inflow_2024-06-03_0600,F1,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,NO3,1.0608708244999998,0,1.0608708244999998
MOBEAST056,MOBEAST_F2_Inflow_2024-06-03_0600,F2,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,N_N,0.593,0,0.593
MOBEAST056,MOBEAST_F2_Inflow_2024-06-03_0600,F2,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NO2,0.8064820723,0,0.8064820723
MOBEAST056,MOBEAST_F2_Inflow_2024-06-03_0600,F2,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,PO4,0.077,0,0.077
MOBEAST056,MOBEAST_F2_Inflow_2024-06-03_0600,F2,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,SiO2,0.6389178525,0,0.6389178525
MOBEAST056,MOBEAST_F2_Inflow_2024-06-03_0600,F2,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NH3,3.328466844,0,3.328466844
MOBEAST056,MOBEAST_F2_Inflow_2024-06-03_0600,F2,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NO3,-0.21348207230000005,0,-0.21348207230000005
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,N_N,0.732,-0.8999999999999999,1.632
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,NO2,0.31463798,-0.2564911955,0.5711291755
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,PO4,0.1270463224,-0.07473313079999999,0.2017794532
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,SiO2,0.6276095719,0.07161911030000001,0.5559904616
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,NH3,2.610684213,-17.594837997000003,20.20552221
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,NO3,0.41736202,-0.6435088044999998,1.0608708244999998
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,N_N,0.418,-0.175,0.593
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NO2,0.3453247315,-0.46115734080000004,0.8064820723
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,PO4,0.141924386,0.06492438600000001,0.077
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,SiO2,0.2600904532,-0.3788273993,0.6389178525
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NH3,3.806904529,0.4784376850000003,3.328466844
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NO3,0.0726752685,0.28615734080000005,-0.21348207230000005
