"UniqueID","CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name"
"TAU824040",0.0133113814251199,0.0514273406420678,0.0149821019066562,0.0143712311721764,0.0252857254279854,0,0.00905023169096287,0.0126101470037556,0.00607348329290229,0.0183878327463057,0.00953949524131456,0.952274029582636,1.18138771796425,1.75465241090154,1.04250649976757,1.76839774172422,0.0879860410037428,6.10221006947374,"Group001Sample0005","run5"
"TAU824041",0.00797264278946199,0.0406151363741112,0.00758719384186759,0.00896238578604394,0.0180631846895026,0.0135753731772932,0.00371762060513774,0.00585205346127409,0.00308183869108104,0.00816979907383436,0.0064685943958098,0.828808155352074,0.746238962780014,1.75862657455615,0.846559612919388,1.3979969287402,0.116092132675311,4.48646446378621,"Group001Sample0006","run5"
"TAU824042",0.0207244361061969,0.0281697367762594,0.0223877985865033,0.0214075904725241,0.0296406347977797,0.00681444526923896,0.0133539215893306,0.0187950512681113,0.00929408766145965,0.0261899498734255,0,0.816279182934811,2.30533948815568,1.58236466853922,1.04578787674574,1.54512964313317,0.0554042917441568,6.4186816693962,"Group001Sample0007","run5"
"TAU824043",0.0112018179988796,0.0232039116551309,0.012168892806482,0.0117212263865897,0.0266397412249648,0.00437934457320403,0.00667536789549911,0.0104113913273937,0.00489872078445189,0.0150302855272906,0.00846929836534753,0.935716241533956,1.89744659391395,1.94172306192445,1.03819279699303,1.32295187745987,0.0789053802074608,5.00214108349463,"Group002Sample0001","run5"
"TAU824044",0.00683729318467965,0.0245471537056266,0.00634844077356163,0.00734929907848086,0.0171218955849628,0,0.00314455098112472,0.00543961774599537,0.00207919065159341,0.00654042675135346,0.0227492843381719,1.22350088420272,0.787083546500285,1.90053843067775,0.863815815055099,1.0859331743575,0.107552178835083,4.03722753485408,"Group002Sample0002","run5"
"TAU824045",0.007839342750135,0.0286137735271064,0.00851777117605132,0.010130926955124,0.0155709008317258,0,0.00488515678054119,0.00704914823215993,0.00296077563519369,0.0101617086938157,0,1.13178194706055,1.03386271367034,1.70312528033343,0.840769182699837,1.04036741092617,0.0831749201530978,3.96274561138179,"Group002Sample0003","run5"
"TAU824046",0.0164390859994493,0.0443111176736344,0.018607300849212,0.0172493334043281,0.0303308229265487,0,0.00937456410432429,0.0165485333820147,0.00679533644636853,0.019143964224179,0.0106349602899076,0.833129864495551,1.27965238158599,1.76628319270623,1.07872579264676,1.86190220928311,0.0802126549073006,6.85665868623749,"Group002Sample0004","run5"
"TAU824047",0.0110943749005055,0.0281713111194743,0.0120018433692586,0.0109637214277014,0.0177302107303361,0.0289867556854071,0.00710290324014055,0.00997644566143697,0.00559446646975187,0.0151392470286572,0,0.966833801995769,1.49569716741916,1.85458481716886,1.0946870046273,1.24824541235191,0.0777977083053399,4.66447056621532,"Group002Sample0005","run5"
"TAU824048",0.0150461754363772,0.0273587344018228,0.0159617810377409,0.0173341511085689,0.0190988243187821,0.0291410288169225,0.00904670622234288,0.0131392730167033,0.0069997343616172,0.0188411411537798,0.0097439079792454,0.849887335244509,2.11539646643387,1.6568525640892,0.920828538863403,1.19668682414301,0.0565710906364075,5.3631899304505,"Group002Sample0006","run5"
"TAU824049",0.0232088988449075,0.0560634490400379,0.0240041069666546,0.0238672647035788,0.0538928547936957,0.00302518284823263,0.0119600167961647,0.0202789507027223,0.00871305872069881,0.0241636073793958,0.0133041417321857,0.872038726062398,1.03090704140466,2.05157597283492,1.00573347070874,2.85524116637678,0.0981738988714191,8.95886403711476,"Group002Sample0007","run5"
"TAU824050",0.00922859886193246,0.0431555489853272,0.0099248213284649,0.00915670115584368,0.0181907500144256,0.0471848853550647,0.00648982055936305,0.00867177991044004,0.0049953769982714,0.0137223589430512,0,0.919840162499584,0.949309652401122,1.88444957257986,1.08388612444024,1.37458778329659,0.0947258615102677,5.20201946505137,"Group003Sample0001","run5"
"TAU824051",0.0320012274438513,0.0298420433531836,0.0326265972342115,0.032808434446388,0.0340130679792241,0.035396796069553,0.0201708867384587,0.0270665661938413,0.0151340510075333,0.0430562237849401,0.0401801039438928,0.764074108102959,3.02312962378166,1.55765960037074,0.994457607769317,1.69643187449767,0.04030642663885,9.54430416955822,"Group003Sample0002","run5"
"TAU824052",0.0124001133829514,0.0317658168152496,0.0134513266643071,0.0142631627039409,0.0224957482631402,0.000214106387752394,0.00786015294931525,0.0114802181432304,0.00542043673010084,0.0142310089707686,0.0286808865989593,0.990447365167176,1.45598075620869,1.62936851582412,0.943081625268884,1.28278616492772,0.0684468517115613,5.12995363337392,"Group003Sample0003","run5"
"TAU824053",0.00768287038737386,0.0261032284610059,0.0078791654177346,0.00870357590802835,0.0187509849132474,0.00253269027539709,0.00500205354353567,0.00713248449019944,0.00391485393326281,0.0113962328338009,0.0321869909556173,1.09399345896151,1.16709514559141,1.67175358935813,0.905279106081755,1.12642511208416,0.0885049989866895,4.2652183236368,"Group003Sample0004","run5"
"TAU824054",0.0143033683983618,0.0358354419273912,0.0139260190161086,0.0158602818394021,0.0278088121648711,0.0305925684168281,0.00812711849081108,0.0119221369548107,0.006144147001247,0.015859622251243,0.00983485756641862,0.927133787444344,1.08018095582124,1.64053887863793,0.87804360333067,1.56674296723911,0.0793214632746188,6.03103275340897,"Group003Sample0005","run5"
"TAU824055",0.0228656376264458,0.0178396707907062,0.0220403922802595,0.0214464096445909,0.0208999533817821,0.0295769822847325,0.0121121015257047,0.0185528031231273,0.00888537296533062,0.0244049099039285,0.022870205950584,0.688675193720599,2.61271119153332,1.44008265895134,1.02769613401553,1.05800299306108,0.0389718715120699,5.90846099783294,"Group003Sample0006","run5"
"TAU824056",0.0128559420243646,0.0253305196105578,0.0134953357634107,0.0136195956813121,0.022114606907846,0.0376038036545894,0.00691951334140716,0.012039228813814,0.00534151500894591,0.0158395992105911,0.00715891847106218,0.869303070863691,1.28420873177811,1.7290680153173,0.990876387169709,1.30070117219029,0.0718026490187122,5.19912126870599,"Group003Sample0007","run5"
"TAU824057",0.0138972190086499,0.0135555043430186,0.013453314767365,0.0159270846197927,0.0250010171264007,0.0121393056083413,0.006864115401944,0.0121992997142339,0.00508862630431838,0.0151518246520099,0.0195043896351104,0.797690123837077,1.53211688964417,1.63612192311031,0.844681565303324,1.24142011508302,0.0688694808795402,5.25551876753522,"Group004Sample0001","run5"
"TAU824058",0.0119655812709515,0.0116305432150198,0.012236322759926,0.0141200035920038,0.0233461680280398,0.00460705714048391,0.00689856619985615,0.0106676603806213,0.00439252435534329,0.0142022708965166,0,0.872358230537347,1.19931104630238,1.46865557542136,0.866594875857925,1.11826925990602,0.0683207930375494,4.8231594076252,"Group004Sample0002","run5"
"TAU824059",0.00633121513759257,0.0150960626407102,0.00609127334692085,0.00748298031233994,0.022286089087906,0.0144958852043177,0.00372669751097349,0.0053319013744077,0.00319034028772869,0.0094843472705551,0.0413290811527894,0.905021789409797,0.757996473603217,1.54407907237675,0.814017021650575,1.21329654065061,0.119052581258733,3.90059381049849,"Group004Sample0003","run5"
"TAU824060",0.0182186232878794,0.0110183802638166,0.0198414868189448,0.0206169092863261,0.0242634713571434,0,0.0121065556732504,0.0172795060770627,0.00930092420421331,0.0240609300145193,0.0445183294227013,0.827337918828672,2.03557440581226,1.6153666022575,0.962389005228075,1.21217929907803,0.0478933364779715,6.21238415870098,"Group004Sample0004","run5"
"TAU824061",0.00765930317083979,0.0107322865484214,0.0077198177953783,0.00782602883334946,0.0178739769142223,0.00135596941087523,0.00509213863614198,0.0072080503972712,0.00377240923736486,0.0118799658650426,0.0345766375210646,0.826298549199411,1.342390414424,1.6553482490451,0.986428488798999,1.03633425960828,0.0950482471738514,3.40697247429892,"Group004Sample0005","run5"
"TAU824062",0.00776151822962892,0.0110462176237261,0.007437238102991,0.00914380558927821,0.0497299457458246,0.0228766647417805,0.00551854911876908,0.00755665357228522,0.00319658808059423,0.0115830319579271,0.0218493601710417,1.28636819757493,0.723681925358461,1.92937466130449,0.813363542168013,1.98700106859391,0.136502026389162,6.29144769410002,"Group004Sample0006","run5"
"TAU824063",0.0146530502890612,0.00268760092351439,0.0141394112635754,0.014044607170648,0.0156948994697334,0.00180725527511688,0.00829892566981676,0.0126321922859828,0.00633436514363801,0.0199012149387541,0.00299190086414904,0.706361189319157,1.88588383545898,1.50567212890149,1.00675021321533,0.846014193750798,0.0466078568037521,4.45985883831281,"Group004Sample0007","run5"
"TAU824064",0.0301163359403212,0.0547956519148868,0.0270459098411417,0.0283167831538156,0.0343767905175992,0,0.0137611770603725,0.0225643983246022,0.0104505097977282,0.0313918827126396,0.0258175492957029,0.663639130612312,2.02474264336314,1.55794344623139,0.955119431971826,2.19546946450175,0.0643766037073062,8.49530705427245,"Group005Sample0001","run5"
"TAU824065",0.0112069737215854,0.028236624884147,0.0119354530089247,0.0136477351500255,0.0247565596484619,0.00680953125785996,0.00610668073703407,0.0102235530034545,0.0039776501963099,0.012757244573865,0.0188968295835931,0.94489309948087,1.0955532289218,1.62850360297855,0.874537267738699,1.40776601075734,0.0836571231042129,5.42773959641621,"Group005Sample0002","run5"
"TAU824067",0.0200472442220669,0.024225701710897,0.0213523358792484,0.0223664580459232,0.0191399170348247,0.0097853835445841,0.0107675538165592,0.0175512502531612,0.00838821596473424,0.02442934369234,0.0144039904630528,0.775836862426909,1.88141119018865,1.66897169333262,0.954658794674035,1.18627207985571,0.044732568762097,6.38450214091449,"Group005Sample0003","run5"
"TAU824068",0.0106625853926747,0.0415284430081524,0.0111472960683985,0.0125502642992688,0.024472286688814,0,0.0055221815542776,0.00969473711246003,0.00382922376955929,0.0141782402424006,0,0.899278289564422,0.913687710742025,1.74319178957652,0.888212056940346,1.5952760029483,0.0977631493815923,5.91883593405561,"Group005Sample0004","run5"
"TAU824070",0.00719230115441766,0.0446231448477052,0.00717185198222223,0.00897564467349749,0.0299494662735708,0.0272420033758081,0.00402418716076722,0.0058524486570396,0.00261283878960495,0.00984531826902024,0,1.05994053142367,0.414736559560753,1.58981020173289,0.799034748267014,2.19849316016956,0.160451378952862,7.03485120820942,"Group005Sample0005","run5"
"TAU824071",0.00825154808930715,0.0473706917806286,0.00827610275949122,0.00967987591029006,0.0346290655682419,0.0287729207563749,0.00475426456328223,0.00732188248853108,0.00322558546447247,0.011459942677835,0.0087176527061863,0.947512976820764,0.678297762942558,1.67017216133112,0.854980253485835,1.91754260680831,0.129848460278266,6.23513110073805,"Group005Sample0006","run5"
"TAU824073",0.0116732743901115,0.0255226254117955,0.0117340578540742,0.0125102358770958,0.021037776358425,0.0182898479458645,0.00657267167287713,0.0102608810413911,0.00455827228557584,0.0141517370909557,0.00588988276396991,0.809562971141595,1.24090312140616,1.63716643505495,0.937956563677378,1.25062099927842,0.0750503575725817,5.09086489014837,"Group005Sample0007","run5"
"TAU824074",0.321942454552999,0.124157470532677,0.401958810316711,0.309907396556607,0.204565998636811,0.103452960837195,0.0954694249247562,0.323317471015454,0.0743309841322402,0.169103934779801,0.224792583309694,0.68329527534261,2.7403974816958,1.94265641043401,1.29702877305573,9.61016920228436,0.0328299115360219,60.6137370514464,"Group006Sample0001","run5"
