"X","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240","UniqueID"
356.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.000584557145149251,0,0.000433983523946024,0.00140731273251524,0.00168721139540028,0.00103491920699096,0.00244704364432714,0.00288434881638878,0.00321736937115888,0.00243231842695124,0.00383892368463112,0.00308501044716014,0.00277167739446517,0.00164637001158727,0.0030621322523293,0.00982735147183405,0.00441959542904975,0.00553664669734958,"MilliQ_run5_1"
361.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.000588493639859332,0.000254894870139612,0,0.000869106455417296,0.000961092045317978,0.00131225001804136,0.00201091612038358,0.00115677333661669,0.00177155791000304,0.00219847210491744,0.00248455017937212,0.00214373647546361,0.00285859869401687,0.00302957813301246,0.00145954425817876,0,0.00400166996848426,0,0.000862272477367691,"MilliQ_run5_1"
365.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0003922350552132,0.000508118353454046,0.000114247378119784,0,0.000569800618326235,0.00118165342377547,0.0018700083766565,0.000281097482646922,0.000733746189023718,0.00151966616704694,4.8068966442669e-05,0,0,0,0,0,0,"MilliQ_run5_1"
370.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.14507739013412e-05,0,0,0,7.12134446767369e-05,0.000450921243639709,0.000806088342596087,0.000892774708138436,0,0.00111967825607563,0.00136700651203618,0.00164011214898059,0.00115141026629591,0.00151275181804571,0.00127514868903077,0,0.00153770073058567,0.000867341344625155,0,0,0.00293409603924313,"MilliQ_run5_1"
375.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00136018477753028,0,0.000477981045512679,0,0.00113153823604854,0.000296788963014668,0.0015272347855582,0.00164378404914784,0.000991855817036277,0.001580988421591,0.000198167935887205,0.00252011549087025,0.0019567722681527,0.00125370699919528,0.0025623018570518,0.00529346837690478,0.00623037122490039,0.0136019385962185,0.021881044427128,"MilliQ_run5_1"
379.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.71162882888487e-05,0,0,0.000451240551954182,0,0,0.000552275910206831,0.000389095630406102,0.000326230522106132,0.00046978735363412,0.000274342187406455,0.00126078382767357,0.000614855763963187,0.00103634337044625,0,0,2.25074749983312e-05,0.000179405491585319,0,0,0.00237657452527509,0.00384507694553151,"MilliQ_run5_1"
384.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.000240517439330832,0,0,0,0.00117538782623941,0.000880153929901517,0,0,0.000143540848131519,0.000830698738903822,0.00146470714095768,0.000531407346194092,0.0021973195947873,0.00199137755075354,0.00152820086094577,0.00188357167479909,0.000681594658399925,0.00165962821717981,0.00187452293419412,0.00352691875927881,0.00203273490121616,0.00556370143446666,0,0.0160787590366107,"MilliQ_run5_1"
388.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.000533358727269395,0.000917674633359275,0.000197351176578825,0,0,0.000332517682609347,0.000447798488696694,0.000985309447133716,0.00188222035128483,0.000142106509118231,0.00083433334888239,0,0.00138631448755512,0.00121987465688823,0.00149232919704269,0.000754686618417559,0,0.000528685600263833,0.000498495972425774,0,0.000287318304270394,"MilliQ_run5_1"
393.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.25578441004462e-05,0.000501230692109426,0.000125298538078727,0,0.000873075191151651,8.34446943970739e-05,3.08346149261068e-05,0.000246302466622864,0.000686066299561626,0.000274135120827696,0.000907087032894057,0.000552389748887651,0.000885488325933212,0.00134569553836707,0.00111057861897842,0.00186197127626409,0,0.00149577746866332,0.00221315104296067,0.00224905208550589,0.00304402151541467,0.00121962023576795,0.00629620413127128,0.0107297263381852,0,"MilliQ_run5_1"
397.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590649045306938,0,0.000203491154080628,0.000185189533288314,0,0,0.000301106910578833,0,0.000139707489231488,0,0,0,0,0,0.00483474913433027,0,"MilliQ_run5_1"
