"UniqueID","CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name"
"MOBEAST113",0.00702940635415481,0.0603315207713075,0.00321949276325451,0.0185746029085331,0.228124895153969,0.0895319714375991,0.00231851454249596,0.00245476419369435,0.000777030942216639,0.00835472880694637,0.404841727320907,3.34007116037434,0.163132456262005,2.8269490539883,0.173327676457379,7.78385922144865,0.217546459721282,24.440997267748,"Group006Sample0007","run3"
"MOBEAST114",0.00393588898137603,0.0667866905790061,0.0043088341350189,0.00556530495649802,0.0165297237193084,0.0950422630116984,0.00222225721413032,0.00243351548483412,0.00168937019066887,0.00510192664041377,0.0141107752291423,1.51469458323222,0.280478595501802,1.65190187963366,0.774231451591512,1.5556502967342,0.16799231277239,4.97610763741847,"Group007Sample0001","run3"
"MOBEAST115",0.0217843445702126,0.0502544659877799,0.0195557254072774,0.0225012740540911,0.0267022482267309,0.0715410154405821,0.00968145127641265,0.0153028984299301,0.00693255931447365,0.0234162337618352,0.0100837371368122,0.713034529259306,1.56623613949614,1.5822901700268,0.86909413930372,1.69294909376459,0.0588322840083,9.26280379009741,"Group007Sample0002","run3"
"TAU824001",0.0333121873478664,0.0306813050845062,0.0311457119153379,0.0316371343214425,0.0145259036111469,0,0.0175914789853905,0.0243073631868263,0.0130641722941442,0.0356915124081929,0.0559297214388434,0.556421933937897,4.91030272442271,1.45570868837735,0.984466911537828,0.955730701901174,0.0253424036834187,6.90088465299133,"Group001Sample0002","run6"
"TAU824002",0.0115117164487234,0.0659953143276541,0.0125253744280936,0.0146325713005861,0.0434087614513349,0.0159461232588588,0.00748587174577471,0.0102327241317232,0.00525595928460096,0.0159906759401493,0.0229016931333667,0.98017622180735,0.853466303222241,1.75696921281744,0.855992714526665,2.43363588298909,0.125619831566477,7.07037817654838,"Group001Sample0003","run6"
"TAU824003",0.0140923345212782,0.0665446014352271,0.0147369535706791,0.0166973793209301,0.0174348196190017,0.0121817928898933,0.00836206034481311,0.011332789849363,0.00600501195905502,0.0180914133736055,0.0397057244918433,0.722979207420076,1.63823550471303,1.56446699610985,0.88259081185311,1.63266932620038,0.0825784266874895,5.659364395309,"Group001Sample0004","run6"
"TAU824004",0.00697517636643723,0.0392681109742159,0.00727471950366644,0.0073165567528076,0,0.00110421732539093,0.00534563952037312,0.00547230820644418,0.00318090036550987,0.0110423340394161,0.0108881348709293,0.755548236911294,3.07085693516874,1.53440860077362,0.994281839046064,0.530591357532502,0.0546086484943838,2.50258420526867,"Group001Sample0005","run6"
"TAU824005",0.011298845627087,0.0601386081878842,0.00945529389427399,0.01981227065946,0.0911332238430381,0.0261330126014668,0.00645138961612673,0.00771250937529472,0.00445486600942806,0.0156530239428645,0.120573972961957,1.40491274378838,0.597076648115275,1.67197899840255,0.477244332908366,3.67576163986583,0.156947923456328,11.0756916111712,"Group001Sample0006","run6"
"TAU824006",0.0126491830244404,0.0657783436175359,0.013536764769396,0.0137163618377529,0.0144114730243803,0.0079142552580824,0.00740410160604992,0.0105216889020498,0.00564183345531511,0.0150706739602605,0.0231222876844932,0.768293801571432,1.37691146971307,1.7033900282833,0.986906362599551,1.41103403198967,0.0787768989278952,5.10719813416282,"Group001Sample0007","run6"
"TAU824007",0.00987297029430998,0.0278065824175731,0.010719944653747,0.010201209766014,0.019352050851352,0,0.00618432847967141,0.00807158267205184,0.0043054300994377,0.0137078570164548,0.0111175278586299,0.849309989539523,1.49927947186636,1.58723410184153,1.05085033046386,1.19792931425993,0.0885991309368717,4.32076088836052,"Group002Sample0001","run6"
"TAU824008",0.00867549368505671,0.0106186790400244,0.00925999028991253,0.00876007012004915,0.0148522936981452,0.0129625881942049,0.00543432953257476,0.00754589288949706,0.00419834546508274,0.0117745327600293,0.020416500336413,0.816249508467347,1.63867004402537,2.03355026020866,1.05706805573613,0.817961259750639,0.0690243132782117,3.37945211884877,"Group002Sample0002","run6"
"TAU824009",0.0119837416668772,0.0202675415447307,0.0120185679458501,0.0127793518551698,0.0218771193024579,0.0252719062698683,0.00698472624771144,0.0104613595597484,0.00531817239732802,0.014602148717657,0.0126392447046949,0.840538746603614,1.27637668744525,1.79138650084595,0.94046772340712,1.17585745106161,0.0731320495909779,4.79083542506026,"Group002Sample0003","run6"
"TAU824010",0.0152175340682104,0.0216465466917651,0.012926751895024,0.0273341096452236,0.0388404941185426,0,0.00387481239505893,0.00840120574945658,0.00358432904745308,0.00908954001152818,0.0428390076376545,0.696234968890085,0.806113313556336,2.40051211868344,0.472916515767429,1.71290253129322,0.0918850788071588,6.29586307722659,"Group002Sample0004","run6"
"TAU824011",0.00973931889426885,0.0162240298592806,0.00904386092401948,0.0129495249517656,0.0155084334329974,0.00372898624472896,0.00385883768428889,0.00642208941227402,0.00406533604230028,0.0112961402031088,0,0.684703422938644,1.13044322540244,2.15956809493021,0.698393258262835,0.890309820265602,0.0765688177154188,3.52960648812898,"Group002Sample0005","run6"
