id_number,long_name,tank_number,treatment,inflow_table,date_time,date,time,fdom,fdom_conc,fdom_alt_name,fdom_cat,fdom_conc_norm,inflow
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.0610722224661148,Tryptophan,Proteinaceous,-0.029394220204166203,0.090466442670281
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,0.725701601739428,m_to_c,Humic,0.13359161263018804,0.59210998910924
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,0.990617834688734,bix,Humic,0.285505314775948,0.705112519912786
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.483617388990106,hix,Humic,0.10961693449082399,0.374000454499282
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0.0325326179987377,Phenylalanine,Proteinaceous,0.0032386433173479043,0.0292939746813898
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,fi,1.42827117201859,Fluvic Acid,Humic,-0.4213126795234998,1.84958385154209
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,lignin,0.0548944628741675,lignin,Other,0.0384033246632602,0.0164911382109073
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_a,0.0128839298897995,UV-Humic,Humic,0.0013394774742579996,0.0115444524155415
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_b,0.0484423676773745,Tyrosine,Proteinaceous,-0.023479944103154203,0.0719223117805287
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_c,0.0135525230949218,Visible-Humic,Humic,0.005329257113819159,0.00822326598110264
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_m,0.0145759895853026,Marine Humic,Humic,0.0013292223011170008,0.0132467672841856
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.0462911815608075,Tryptophan,Proteinaceous,-0.0021744951590555034,0.048465676719863
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,0.929784081938917,m_to_c,Humic,0.309008778448849,0.620775303490068
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,0.845529117917144,bix,Humic,0.17727764323681205,0.668251474680332
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.80921865623123,hix,Humic,0.135171254765881,0.674047401465349
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0.0317730208222706,Phenylalanine,Proteinaceous,0.008860723849658497,0.0229122969726121
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fi,1.43472002894297,Fluvic Acid,Humic,-0.29550619198519,1.73022622092816
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,lignin,0.0278047743678844,lignin,Other,0.011957601638346901,0.0158471727295375
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_a,0.00737905520730257,UV-Humic,Humic,-0.004165397208238931,0.0115444524155415
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_b,0.0290958363307941,Tyrosine,Proteinaceous,-0.0428264754497346,0.0719223117805287
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_c,0.0057530442736604,Visible-Humic,Humic,-0.002470221707442241,0.00822326598110264
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_m,0.00937381709426111,Marine Humic,Humic,-0.0038729501899244893,0.0132467672841856
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.0977693603645066,Tryptophan,Proteinaceous,0.0493036836446436,0.048465676719863
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,0.613735494922613,m_to_c,Humic,-0.007039808567455008,0.620775303490068
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,1.08691879541183,bix,Humic,0.41866732073149804,0.668251474680332
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.30536084537906,hix,Humic,-0.36868655608628903,0.674047401465349
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0.0200056691301021,Phenylalanine,Proteinaceous,-0.002906627842510001,0.0229122969726121
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fi,1.36389996348896,Fluvic Acid,Humic,-0.3663262574392001,1.73022622092816
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,lignin,0.0311406397699054,lignin,Other,0.015293467040367902,0.0158471727295375
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_a,0.0123701854374631,UV-Humic,Humic,8.257330219215986e-4,0.0115444524155415
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_b,0.041615184686339,Tyrosine,Proteinaceous,-0.0303071270941897,0.0719223117805287
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_c,0.0130974602423822,Visible-Humic,Humic,0.004874194261279559,0.00822326598110264
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_m,0.0126589352179098,Marine Humic,Humic,-5.878320662758008e-4,0.0132467672841856
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.0358521120490588,Tryptophan,Proteinaceous,-0.012613564670804205,0.048465676719863
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,1.03464154108728,m_to_c,Humic,0.41386623759721197,0.620775303490068
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,0.821195346695598,bix,Humic,0.15294387201526605,0.668251474680332
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.837902319092501,hix,Humic,0.16385491762715199,0.674047401465349
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0.0181720224158607,Phenylalanine,Proteinaceous,-0.004740274556751401,0.0229122969726121
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fi,1.45385523942798,Fluvic Acid,Humic,-0.27637098150018,1.73022622092816
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,lignin,0.0247216850217105,lignin,Other,0.008874512292173002,0.0158471727295375
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_a,0.0100168728890854,UV-Humic,Humic,-0.0015275795264561003,0.0115444524155415
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_b,0.0436679577740798,Tyrosine,Proteinaceous,-0.0282543540064489,0.0719223117805287
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_c,0.00953483624907216,Visible-Humic,Humic,0.0013115702679695196,0.00822326598110264
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_m,0.0111172911268403,Marine Humic,Humic,-0.0021294761573453,0.0132467672841856
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.109103130985493,Tryptophan,Proteinaceous,0.06063745426563,0.048465676719863
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,0.857658231693899,m_to_c,Humic,0.23688292820383094,0.620775303490068
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,1.11862098172851,bix,Humic,0.450369507048178,0.668251474680332
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.423687042792389,hix,Humic,-0.25036035867296,0.674047401465349
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0.0030556719692801,Phenylalanine,Proteinaceous,-0.019856625003332,0.0229122969726121
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fi,1.59105361964341,Fluvic Acid,Humic,-0.13917260128475006,1.73022622092816
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,lignin,0.0430313723464783,lignin,Other,0.027184199616940803,0.0158471727295375
MOBEAST062,MOBEAST_T6_K_2024-06-03_0600,T6,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_a,0.0112372130674034,UV-Humic,Humic,-3.0723934813810076e-4,0.0115444524155415
MOBEAST062,MOBEAST_T6_K_2024-06-03_0600,T6,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_b,0.0595498361272823,Tyrosine,Proteinaceous,-0.012372475653246402,0.0719223117805287
MOBEAST062,MOBEAST_T6_K_2024-06-03_0600,T6,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_c,0.0109749935367396,Visible-Humic,Humic,0.002751727555636959,0.00822326598110264
MOBEAST062,MOBEAST_T6_K_2024-06-03_0600,T6,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_m,0.0143438153872902,Marine Humic,Humic,0.0010970481031045993,0.0132467672841856
MOBEAST062,MOBEAST_T6_K_2024-06-03_0600,T6,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.139403645100422,Tryptophan,Proteinaceous,0.090937968380559,0.048465676719863
MOBEAST062,MOBEAST_T6_K_2024-06-03_0600,T6,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,0.765137673653015,m_to_c,Humic,0.14436237016294695,0.620775303490068
MOBEAST062,MOBEAST_T6_K_2024-06-03_0600,T6,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,1.15123899732378,bix,Humic,0.482987522643448,0.668251474680332
MOBEAST062,MOBEAST_T6_K_2024-06-03_0600,T6,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.353206811830107,hix,Humic,-0.32084058963524204,0.674047401465349
MOBEAST062,MOBEAST_T6_K_2024-06-03_0600,T6,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0.041630409036904,Phenylalanine,Proteinaceous,0.0187181120642919,0.0229122969726121
MOBEAST062,MOBEAST_T6_K_2024-06-03_0600,T6,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fi,1.61661419191258,Fluvic Acid,Humic,-0.11361202901557999,1.73022622092816
MOBEAST062,MOBEAST_T6_K_2024-06-03_0600,T6,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,lignin,0.0402225840593337,lignin,Other,0.024375411329796204,0.0158471727295375
MOBEAST063,MOBEAST_T7_K_2024-06-03_0600,T7,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_a,0.00857029338479822,UV-Humic,Humic,-0.00297415903074328,0.0115444524155415
MOBEAST063,MOBEAST_T7_K_2024-06-03_0600,T7,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_b,0.043045335446604,Tyrosine,Proteinaceous,-0.0288769763339247,0.0719223117805287
MOBEAST063,MOBEAST_T7_K_2024-06-03_0600,T7,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_c,0.00878815647116757,Visible-Humic,Humic,5.648904900649298e-4,0.00822326598110264
MOBEAST063,MOBEAST_T7_K_2024-06-03_0600,T7,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_m,0.00924777310067998,Marine Humic,Humic,-0.003998994183505619,0.0132467672841856
MOBEAST063,MOBEAST_T7_K_2024-06-03_0600,T7,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.041710763239716,Tryptophan,Proteinaceous,-0.006754913480147,0.048465676719863
MOBEAST063,MOBEAST_T7_K_2024-06-03_0600,T7,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,0.950299750598486,m_to_c,Humic,0.329524447108418,0.620775303490068
MOBEAST063,MOBEAST_T7_K_2024-06-03_0600,T7,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,0.835090125090698,bix,Humic,0.16683865041036605,0.668251474680332
MOBEAST063,MOBEAST_T7_K_2024-06-03_0600,T7,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.628209043232418,hix,Humic,-0.04583835823293103,0.674047401465349
MOBEAST063,MOBEAST_T7_K_2024-06-03_0600,T7,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0,Phenylalanine,Proteinaceous,-0.0229122969726121,0.0229122969726121
MOBEAST063,MOBEAST_T7_K_2024-06-03_0600,T7,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,fi,1.58857388856518,Fluvic Acid,Humic,-0.14165233236298014,1.73022622092816
MOBEAST063,MOBEAST_T7_K_2024-06-03_0600,T7,Coral,Table 2,2024-06-03 06:00:00,2024-06-03,06:00:00,lignin,0.0268864839816596,lignin,Other,0.0110393112521221,0.0158471727295375
MOBEAST064,MOBEAST_T8_C_2024-06-03_0600,T8,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_a,0.0101730827556978,UV-Humic,Humic,8.717853186901887e-4,0.00930129743700761
MOBEAST064,MOBEAST_T8_C_2024-06-03_0600,T8,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_b,0.0726606368624096,Tyrosine,Proteinaceous,0.002716297183276206,0.0699443396791334
MOBEAST064,MOBEAST_T8_C_2024-06-03_0600,T8,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_c,0.00843787164856556,Visible-Humic,Humic,0.0016338089104335103,0.00680406273813205
MOBEAST064,MOBEAST_T8_C_2024-06-03_0600,T8,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_m,0.0105038468212559,Marine Humic,Humic,-9.87367418125499e-4,0.0114912142393814
MOBEAST064,MOBEAST_T8_C_2024-06-03_0600,T8,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.0385419205070776,Tryptophan,Proteinaceous,-0.0519245221632034,0.090466442670281
MOBEAST064,MOBEAST_T8_C_2024-06-03_0600,T8,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,0.803312518942146,m_to_c,Humic,0.211202529832906,0.59210998910924
MOBEAST064,MOBEAST_T8_C_2024-06-03_0600,T8,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,0.88243867293648,bix,Humic,0.17732615302369403,0.705112519912786
MOBEAST064,MOBEAST_T8_C_2024-06-03_0600,T8,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.711857955882298,hix,Humic,0.33785750138301607,0.374000454499282
MOBEAST064,MOBEAST_T8_C_2024-06-03_0600,T8,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0,Phenylalanine,Proteinaceous,-0.0292939746813898,0.0292939746813898
MOBEAST064,MOBEAST_T8_C_2024-06-03_0600,T8,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,fi,1.88595765854143,Fluvic Acid,Humic,0.03637380699934001,1.84958385154209
MOBEAST064,MOBEAST_T8_C_2024-06-03_0600,T8,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,lignin,0,lignin,Other,-0.0164911382109073,0.0164911382109073
MOBEAST065,MOBEAST_T9_K_2024-06-03_0600,T9,Coral,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_a,0.00993009069939998,UV-Humic,Humic,6.28793262392369e-4,0.00930129743700761
MOBEAST065,MOBEAST_T9_K_2024-06-03_0600,T9,Coral,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_b,0.0783142370174874,Tyrosine,Proteinaceous,0.008369897338353999,0.0699443396791334
MOBEAST065,MOBEAST_T9_K_2024-06-03_0600,T9,Coral,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_c,0.00943418983455041,Visible-Humic,Humic,0.0026301270964183606,0.00680406273813205
MOBEAST065,MOBEAST_T9_K_2024-06-03_0600,T9,Coral,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_m,0.0128851947456015,Marine Humic,Humic,0.0013939805062201,0.0114912142393814
MOBEAST065,MOBEAST_T9_K_2024-06-03_0600,T9,Coral,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.0313939801714302,Tryptophan,Proteinaceous,-0.05907246249885081,0.090466442670281
MOBEAST065,MOBEAST_T9_K_2024-06-03_0600,T9,Coral,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,0.732172855809637,m_to_c,Humic,0.14006286670039703,0.59210998910924
MOBEAST065,MOBEAST_T9_K_2024-06-03_0600,T9,Coral,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,0.776302506033111,bix,Humic,0.07118998612032501,0.705112519912786
MOBEAST065,MOBEAST_T9_K_2024-06-03_0600,T9,Coral,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.713140330762212,hix,Humic,0.33913987626292996,0.374000454499282
MOBEAST065,MOBEAST_T9_K_2024-06-03_0600,T9,Coral,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0.0207898573833687,Phenylalanine,Proteinaceous,-0.0085041172980211,0.0292939746813898
MOBEAST065,MOBEAST_T9_K_2024-06-03_0600,T9,Coral,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,fi,2.01897418741011,Fluvic Acid,Humic,0.16939033586802021,1.84958385154209
MOBEAST065,MOBEAST_T9_K_2024-06-03_0600,T9,Coral,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,lignin,0,lignin,Other,-0.0164911382109073,0.0164911382109073
MOBEAST066,MOBEAST_T10_R_2024-06-03_0600,T10,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_a,0.0113718797902874,UV-Humic,Humic,0.0020705823532797887,0.00930129743700761
MOBEAST066,MOBEAST_T10_R_2024-06-03_0600,T10,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_b,0.0804167225282518,Tyrosine,Proteinaceous,0.010472382849118403,0.0699443396791334
MOBEAST066,MOBEAST_T10_R_2024-06-03_0600,T10,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_c,0.0108313666355633,Visible-Humic,Humic,0.00402730389743125,0.00680406273813205
MOBEAST066,MOBEAST_T10_R_2024-06-03_0600,T10,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_m,0.0132601724083159,Marine Humic,Humic,0.001768958168934501,0.0114912142393814
MOBEAST066,MOBEAST_T10_R_2024-06-03_0600,T10,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.0349832560294405,Tryptophan,Proteinaceous,-0.0554831866408405,0.090466442670281
MOBEAST066,MOBEAST_T10_R_2024-06-03_0600,T10,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,0.816834525376957,m_to_c,Humic,0.22472453626771705,0.59210998910924
MOBEAST066,MOBEAST_T10_R_2024-06-03_0600,T10,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,0.7475097925937,bix,Humic,0.04239727268091398,0.705112519912786
MOBEAST066,MOBEAST_T10_R_2024-06-03_0600,T10,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.821248896600596,hix,Humic,0.447248442101314,0.374000454499282
MOBEAST066,MOBEAST_T10_R_2024-06-03_0600,T10,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0.00530547414582612,Phenylalanine,Proteinaceous,-0.02398850053556368,0.0292939746813898
MOBEAST066,MOBEAST_T10_R_2024-06-03_0600,T10,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,fi,1.81086706985391,Fluvic Acid,Humic,-0.038716781688179935,1.84958385154209
MOBEAST066,MOBEAST_T10_R_2024-06-03_0600,T10,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,lignin,0.00881815834777619,lignin,Other,-0.007672979863131112,0.0164911382109073
MOBEAST067,MOBEAST_T11_C_2024-06-03_0600,T11,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_a,0.0110566359521341,UV-Humic,Humic,0.0017553385151264887,0.00930129743700761
MOBEAST067,MOBEAST_T11_C_2024-06-03_0600,T11,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_b,0.0813333629865023,Tyrosine,Proteinaceous,0.011389023307368906,0.0699443396791334
MOBEAST067,MOBEAST_T11_C_2024-06-03_0600,T11,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_c,0.00952221281028373,Visible-Humic,Humic,0.0027181500721516795,0.00680406273813205
MOBEAST067,MOBEAST_T11_C_2024-06-03_0600,T11,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_m,0.0151058470228176,Marine Humic,Humic,0.003614632783436201,0.0114912142393814
MOBEAST067,MOBEAST_T11_C_2024-06-03_0600,T11,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.0856335653631853,Tryptophan,Proteinaceous,-0.004832877307095709,0.090466442670281
MOBEAST067,MOBEAST_T11_C_2024-06-03_0600,T11,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,0.630366029518257,m_to_c,Humic,0.03825604040901709,0.59210998910924
MOBEAST067,MOBEAST_T11_C_2024-06-03_0600,T11,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,1.12560578659651,bix,Humic,0.4204932666837239,0.705112519912786
MOBEAST067,MOBEAST_T11_C_2024-06-03_0600,T11,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.471788535209694,hix,Humic,0.097788080710412,0.374000454499282
MOBEAST067,MOBEAST_T11_C_2024-06-03_0600,T11,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0.00748676817725543,Phenylalanine,Proteinaceous,-0.02180720650413437,0.0292939746813898
MOBEAST067,MOBEAST_T11_C_2024-06-03_0600,T11,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,fi,2.19191867194302,Fluvic Acid,Humic,0.3423348204009302,1.84958385154209
MOBEAST067,MOBEAST_T11_C_2024-06-03_0600,T11,Control,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,lignin,0.079608888536101,lignin,Other,0.0631177503251937,0.0164911382109073
MOBEAST068,MOBEAST_T12_R_2024-06-03_0600,T12,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_a,0.00878176502940145,UV-Humic,Humic,-5.195324076061603e-4,0.00930129743700761
MOBEAST068,MOBEAST_T12_R_2024-06-03_0600,T12,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_b,0.0664543626550072,Tyrosine,Proteinaceous,-0.0034899770241261924,0.0699443396791334
MOBEAST068,MOBEAST_T12_R_2024-06-03_0600,T12,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_c,0.00753021828915737,Visible-Humic,Humic,7.2615555102532e-4,0.00680406273813205
MOBEAST068,MOBEAST_T12_R_2024-06-03_0600,T12,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_m,0.00959606369783833,Marine Humic,Humic,-0.001895150541543069,0.0114912142393814
MOBEAST068,MOBEAST_T12_R_2024-06-03_0600,T12,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,coble_t,0.0261412469436363,Tryptophan,Proteinaceous,-0.0643251957266447,0.090466442670281
MOBEAST068,MOBEAST_T12_R_2024-06-03_0600,T12,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,m_to_c,0.784719498147315,m_to_c,Humic,0.19260950903807506,0.59210998910924
MOBEAST068,MOBEAST_T12_R_2024-06-03_0600,T12,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,bix,0.799893410373547,bix,Humic,0.09478089046076099,0.705112519912786
MOBEAST068,MOBEAST_T12_R_2024-06-03_0600,T12,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,hix,0.738644013346239,hix,Humic,0.364643558846957,0.374000454499282
MOBEAST068,MOBEAST_T12_R_2024-06-03_0600,T12,CCA,Table 1,2024-06-03 06:00:00,2024-06-03,06:00:00,fpeak,0,Phenylalanine,Proteinaceous,-0.0292939746813898,0.0292939746813898
