"UniqueID","CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name"
"MOBEAST059",0.00737905520730257,0.0290958363307941,0.0057530442736604,0.00937381709426111,0.0977693603645066,0.0200056691301021,0.00283776956463615,0.00450470569363986,0.00202370510723838,0.00630950940131422,0.0311406397699054,1.08691879541183,0.30536084537906,1.36389996348896,0.613735494922613,3.64774570668643,0.2762820848046,7.75673756039778,"Group004Sample0003","run3"
"MOBEAST060",0.0123701854374631,0.041615184686339,0.0130974602423822,0.0126589352179098,0.0358521120490588,0.0181720224158607,0.00798909317239459,0.0102916259600965,0.00598139987934629,0.0120101364616809,0.0247216850217105,0.821195346695598,0.837902319092501,1.45385523942798,1.03464154108728,2.09749011362536,0.119180952088848,5.96819740954853,"Group004Sample0004","run3"
"MOBEAST061",0.0100168728890854,0.0436679577740798,0.00953483624907216,0.0111172911268403,0.109103130985493,0.0030556719692801,0.00484541528195483,0.008446439876579,0.00393184389501569,0.0092490742037694,0.0430313723464783,1.11862098172851,0.423687042792389,1.59105361964341,0.857658231693899,4.22127293781254,0.232879533335189,9.55825774553895,"Group004Sample0005","run3"
"MOBEAST062",0.0112372130674034,0.0595498361272823,0.0109749935367396,0.0143438153872902,0.139403645100422,0.041630409036904,0.00551955303252095,0.00823383934674892,0.00411835291131699,0.0119744933847528,0.0402225840593337,1.15123899732378,0.353206811830107,1.61661419191258,0.765137673653015,5.45853650368468,0.240313713857055,12.561765713666,"Group004Sample0006","run3"
"MOBEAST063",0.00857029338479822,0.043045335446604,0.00878815647116757,0.00924777310067998,0.041710763239716,0,0.00437427062641698,0.00646699982785264,0.00306538364009219,0.00803424226949751,0.0268864839816596,0.835090125090698,0.628209043232418,1.58857388856518,0.950299750598486,2.231665774595,0.170620852673818,5.79105369135263,"Group004Sample0007","run3"
"MOBEAST064",0.0101730827556978,0.0726606368624096,0.00843787164856556,0.0105038468212559,0.0385419205070776,0,0.00421951015238181,0.00626414753416134,0.0027150844628006,0.00872943641321386,0,0.88243867293648,0.711857955882298,1.88595765854143,0.803312518942146,2.54141684950427,0.167565026280641,6.81020017357632,"Group005Sample0001","run3"
"MOBEAST065",0.00993009069939998,0.0783142370174874,0.00943418983455041,0.0128851947456015,0.0313939801714302,0.0207898573833687,0.00507997631277989,0.00666310094698025,0.00345009434756158,0.0104023434601819,0,0.776302506033111,0.713140330762212,2.01897418741011,0.732172855809637,2.37413523495657,0.153983570832707,6.50241677154301,"Group005Sample0002","run3"
"MOBEAST066",0.0113718797902874,0.0804167225282518,0.0108313666355633,0.0132601724083159,0.0349832560294405,0.00530547414582612,0.00534023116414932,0.00829822482252996,0.00390311017574505,0.0111401489280546,0.00881815834777619,0.7475097925937,0.821248896600596,1.81086706985391,0.816834525376957,2.56324975514581,0.150764489203286,7.01405079123709,"Group005Sample0003","run3"
"MOBEAST067",0.0110566359521341,0.0813333629865023,0.00952221281028373,0.0151058470228176,0.0856335653631853,0.00748676817725543,0.00479027475379869,0.00669954713458213,0.00297748527223631,0.0116566232661151,0.079608888536101,1.12560578659651,0.471788535209694,2.19191867194302,0.630366029518257,4.07065744687162,0.183283966330001,11.6149325499761,"Group005Sample0004","run3"
"MOBEAST068",0.00878176502940145,0.0664543626550072,0.00753021828915737,0.00959606369783833,0.0261412469436363,0,0.00371216562557347,0.00565850490329608,0.00268810049906188,0.00811002347119565,0.0150561759595546,0.799893410373547,0.738644013346239,2.11639597558374,0.784719498147315,1.94487288635628,0.149844876115098,5.56279846882821,"Group005Sample0005","run3"
"MOBEAST069",0.0127187050329854,0.0802494649368212,0.0130368781875169,0.015568270953273,0.0526398298424788,0.0374077179627904,0.00794107980112804,0.0105561657884822,0.00620618610315303,0.0142455618192617,0.0398569425706201,0.854106055944214,0.62775049569385,1.66882535180565,0.837400519726701,3.11033201407315,0.139449174689599,8.79000887557612,"Group005Sample0006","run3"
"MOBEAST070",0.0112251048888139,0.0760536241808817,0.0116285549262157,0.0135846050913282,0.0382322056596569,0.0153780811650303,0.00710803525977859,0.00918299927537946,0.00470445793907481,0.0116552708280722,0.0351756073670451,0.891511776921832,0.718320652726469,1.61309943761192,0.856009788141641,2.52595141714958,0.137298062352182,6.818473315256,"Group005Sample0007","run3"
"MOBEAST071",0.0123162229428976,0.0759200345572552,0.0107256757529717,0.0148420417918959,0.159297341790358,0.0841387321135123,0.00479152023101169,0.00805223276589198,0.00309006789448137,0.0115320047582103,0.045567892761785,0.996119445922025,0.351827896393713,2.2079101531478,0.722655002819642,6.09800293793462,0.261928297041272,13.6333169641323,"Group006Sample0001","run3"
"MOBEAST072",0.00789231855482628,0.0603211652168647,0.00740519877131512,0.0104301277415015,0.07817569031485,0.0632589695425496,0.00337096548221576,0.00524065274074471,0.00190024376024071,0.00663983977148283,0.0321484716257316,1.13981250357504,0.360843112457502,2.16969590711035,0.709981598964492,3.55164023639956,0.199287088878294,9.45470586768463,"Group006Sample0002","run3"
"MOBEAST073",0.00541440577109047,0.0470160889018004,0.00295580543224988,0.0065570407313999,0.0339313201771849,0.054336407983549,0.00135792035191736,0.00202312636948343,0.00145763352735472,0.00367641251175025,0.0195415149110619,0.524514482673925,0.404327562850269,1.57756383303997,0.450783448407652,1.97005679019923,0.235997344715473,4.96284146900531,"Group003Sample0006","run7"
