id_number,long_name,tank_number,treatment,date_time,date,time,inflow_table,date_string,time_string,date_time_string,nutrient,conc,outlier,conc_norm
MOBEAST039,MOBEAST_T1_A_2024-06-03_0000,T1,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.08601166293,not outlier,-0.031135947720000015
MOBEAST039,MOBEAST_T1_A_2024-06-03_0000,T1,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.0904662446,not outlier,-0.0817756215722222
MOBEAST039,MOBEAST_T1_A_2024-06-03_0000,T1,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.229175433,not outlier,0.31153701673333334
MOBEAST039,MOBEAST_T1_A_2024-06-03_0000,T1,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,0.6056048193,not outlier,-1.2346182633647058
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,1.07,not outlier,-0.9991111111111108
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.1037818034,not outlier,-0.07694077348666668
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.1237210409,not outlier,0.006573430249999984
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.01,not outlier,-0.1622418661722222
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,0.8137055613,not outlier,-0.1039328549666666
MOBEAST040,MOBEAST_T2_R_2024-06-03_0000,T2,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,0.9662181966000001,not outlier,-0.8740048860647058
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,2.291,not outlier,0.22188888888888902
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.2416087796,not outlier,0.06088620271333331
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.1219384157,not outlier,0.0047908050499999855
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.3034388621,not outlier,0.13119699592777778
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,6.178327865,not outlier,5.260689448733333
MOBEAST041,MOBEAST_T3_C_2024-06-03_0000,T3,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,2.0493912204,not outlier,0.20916813773529408
MOBEAST042,MOBEAST_T4_A_2024-06-03_0000,T4,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,0.911,not outlier,-1.1581111111111109
MOBEAST042,MOBEAST_T4_A_2024-06-03_0000,T4,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.07460963402,not outlier,-0.10611294286666668
MOBEAST042,MOBEAST_T4_A_2024-06-03_0000,T4,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.2563210264,not outlier,0.08407916022777778
MOBEAST042,MOBEAST_T4_A_2024-06-03_0000,T4,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,0.7314018373,not outlier,-0.18623657896666668
MOBEAST042,MOBEAST_T4_A_2024-06-03_0000,T4,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,0.83639036598,not outlier,-1.0038327166847059
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,1.108,not outlier,-0.9611111111111108
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.185766794,not outlier,0.0050442171133333324
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.077,not outlier,-0.04014761065000001
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.04900254916,not outlier,-0.12323931701222221
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,2.264655482,not outlier,1.3470170657333336
MOBEAST043,MOBEAST_T5_R_2024-06-03_0000,T5,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,0.922233206,not outlier,-0.9179898766647059
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,0.922,not outlier,-1.1471111111111107
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.1841863604,not outlier,0.0034637835133333184
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.09797582011,not outlier,-0.01917179054000001
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.04711783573,not outlier,-0.1251240304422222
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,1.060700802,not outlier,0.1430623857333333
MOBEAST044,MOBEAST_T6_K_2024-06-03_0000,T6,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,0.7378136396,not outlier,-1.102409443064706
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,0.516,not outlier,-1.5531111111111109
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.1396049639,not outlier,-0.04111761298666669
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.1391476046,not outlier,0.02199999394999999
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.01,not outlier,-0.1622418661722222
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,0.85876664,not outlier,-0.05887177626666662
MOBEAST045,MOBEAST_T7_K_2024-06-03_0000,T7,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,0.3763950361,not outlier,-1.4638280465647058
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.644,not outlier,-0.425111111111111
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.2637348493,not outlier,0.08301227241333334
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1527229806,not outlier,0.03557536994999999
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.2506668861,not outlier,0.07842501992777778
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.783443515,not outlier,0.8658050987333334
MOBEAST046,MOBEAST_T8_C_2024-06-03_0000,T8,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.3802651506999999,not outlier,-0.459957931964706
MOBEAST047,MOBEAST_T9_K_2024-06-03_0000,T9,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.284,not outlier,-0.7851111111111109
MOBEAST047,MOBEAST_T9_K_2024-06-03_0000,T9,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1043178518,not outlier,-0.012829758850000011
MOBEAST047,MOBEAST_T9_K_2024-06-03_0000,T9,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.2845917278,not outlier,0.11234986162777783
MOBEAST047,MOBEAST_T9_K_2024-06-03_0000,T9,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,2.552256136,not outlier,1.6346177197333334
MOBEAST047,MOBEAST_T9_K_2024-06-03_0000,T9,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.0163799182,not outlier,-0.823843164464706
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.821,not outlier,-0.24811111111111095
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.2442428355,not outlier,0.06352025861333332
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1335254791,not outlier,0.01637786845
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.2393586055,not outlier,0.06711673932777779
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.468436309,not outlier,0.5507978927333335
MOBEAST048,MOBEAST_T10_R_2024-06-03_0000,T10,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.5767571645,not outlier,-0.2634659181647059
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.869,not outlier,-0.2001111111111109
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.3125965867,not outlier,0.13187400981333333
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.09389635104,not outlier,-0.023251259610000005
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.4278299484,not outlier,0.2555880822277778
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.200507843,not outlier,0.2828694267333334
MOBEAST049,MOBEAST_T11_C_2024-06-03_0000,T11,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.5564034133,not outlier,-0.28381966936470593
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.312,not outlier,-0.7571111111111108
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.2582691833,not outlier,0.0775466064133333
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1419586673,not outlier,0.024811056649999996
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.2186267578,not outlier,0.046384891627777786
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.906688928,not outlier,0.9890505117333332
MOBEAST050,MOBEAST_T12_R_2024-06-03_0000,T12,CCA,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.0537308167000001,not outlier,-0.7864922659647058
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.551,not outlier,-0.518111111111111
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.6708281922,not outlier,0.4901056153133333
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.08038953749,not outlier,-0.036758073160000015
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.1828172026,not outlier,0.010575336427777804
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,1.358221619,not outlier,0.4405832027333334
MOBEAST051,MOBEAST_T13_A_2024-06-03_0000,T13,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,0.8801718077999999,not outlier,-0.960051274864706
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.408,not outlier,-0.661111111111111
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.01,not outlier,-0.17072257688666667
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1251608535,not outlier,0.00801324284999999
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.373173259,not outlier,0.20093139282777778
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,2.674660857,not outlier,1.7570224407333335
MOBEAST052,MOBEAST_T14_A_2024-06-03_0000,T14,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.398,not outlier,-0.442223082664706
MOBEAST053,MOBEAST_T15_C_2024-06-03_0000,T15,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,1.567,not outlier,-0.502111111111111
MOBEAST053,MOBEAST_T15_C_2024-06-03_0000,T15,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1292403225,not outlier,0.012092711849999993
MOBEAST053,MOBEAST_T15_C_2024-06-03_0000,T15,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.333594277,not outlier,0.1613524108277778
MOBEAST053,MOBEAST_T15_C_2024-06-03_0000,T15,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,3.106776425,not outlier,2.1891380087333334
MOBEAST053,MOBEAST_T15_C_2024-06-03_0000,T15,Control,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.1574043039,not outlier,-0.682818778764706
MOBEAST054,MOBEAST_T16_K_2024-06-03_0000,T16,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,2.062,not outlier,-0.007111111111111068
MOBEAST054,MOBEAST_T16_K_2024-06-03_0000,T16,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.3769426858,not outlier,0.2047008196277778
MOBEAST054,MOBEAST_T16_K_2024-06-03_0000,T16,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,2.058938207,not outlier,1.1412997907333335
MOBEAST054,MOBEAST_T16_K_2024-06-03_0000,T16,Coral,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,1.6147373041999997,not outlier,-0.2254857784647062
MOBEAST055,MOBEAST_F1_Inflow_2024-06-03_0600,F1,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,N_N,1.632,not outlier,0.4040555555555556
MOBEAST055,MOBEAST_F1_Inflow_2024-06-03_0600,F1,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,SiO2,0.5559904616,not outlier,-0.03224954090555554
MOBEAST055,MOBEAST_F1_Inflow_2024-06-03_0600,F1,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,NO3,1.0608708244999998,not outlier,0.39823528025
MOBEAST056,MOBEAST_F2_Inflow_2024-06-03_0600,F2,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,N_N,0.593,not outlier,-0.6349444444444443
MOBEAST056,MOBEAST_F2_Inflow_2024-06-03_0600,F2,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,PO4,0.077,not outlier,-0.07339967835294116
MOBEAST056,MOBEAST_F2_Inflow_2024-06-03_0600,F2,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,SiO2,0.6389178525,not outlier,0.05067784999444447
MOBEAST056,MOBEAST_F2_Inflow_2024-06-03_0600,F2,Inflow,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NH3,3.328466844,not outlier,-11.251370244
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,N_N,0.732,not outlier,-0.4959444444444443
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,NO2,0.31463798,not outlier,-0.32709706454
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,PO4,0.1270463224,not outlier,-0.023353355952941163
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,SiO2,0.6276095719,not outlier,0.03936956939444447
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,NH3,2.610684213,not outlier,-11.969152874999999
MOBEAST057,MOBEAST_T1_A_2024-06-03_0600,T1,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 1,2024-06-03,06:00:00,2024-06-03 06:00:00,NO3,0.41736202,not outlier,-0.24527352424999982
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,N_N,0.418,not outlier,-0.8099444444444444
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NO2,0.3453247315,not outlier,-0.29641031304
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,PO4,0.141924386,not outlier,-0.008475292352941144
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,SiO2,0.2600904532,not outlier,-0.3281495493055555
MOBEAST058,MOBEAST_T2_R_2024-06-03_0600,T2,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NH3,3.806904529,not outlier,-10.772932559
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,N_N,1.501,not outlier,0.2730555555555556
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,PO4,0.1634187314,not outlier,0.013019053047058832
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,SiO2,0.1922407698,not outlier,-0.39599923270555554
MOBEAST059,MOBEAST_T3_C_2024-06-03_0600,T3,Control,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NO3,0.8387983408999999,not outlier,0.17616279665000012
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,N_N,0.178,not outlier,-1.0499444444444443
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NO2,0.09746006916,not outlier,-0.54427497538
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,PO4,0.077,not outlier,-0.07339967835294116
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,SiO2,0.7105369628,not outlier,0.12229696029444448
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NH3,2.291137273,not outlier,-12.288699815
MOBEAST060,MOBEAST_T4_A_2024-06-03_0600,T4,Algae,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NO3,0.08053993084,not outlier,-0.5820956134099998
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,N_N,0.71,not outlier,-0.5179444444444443
MOBEAST061,MOBEAST_T5_R_2024-06-03_0600,T5,CCA,2024-06-03T06:00:00Z,2024-06-03,06:00:00,Table 2,2024-06-03,06:00:00,2024-06-03 06:00:00,NO2,0.01,not outlier,-0.63173504454
