id_number,tank_number,treatment,inflow_table,date_time,date,time,fdom,fdom_conc,fdom_alt_name,fdom_cat,outlier,time_string,date_string,date_time_string,conc_norm
MOBEAST028,T8,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,m_to_c,0.598318289367904,m_to_c,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.03322490162896308
MOBEAST028,T8,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,bix,0.697553007313411,bix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.1319262714615681
MOBEAST028,T8,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,hix,0.641668716780974,hix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.05578549044954706
MOBEAST028,T8,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fpeak,0.0363671273432839,Phenylalanine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.012937158754450055
MOBEAST028,T8,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fi,2.30063745101818,Fluvic Acid,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.11979961246585713
MOBEAST028,T8,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,lignin,0.00429340282897968,lignin,Other,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.023728245145227887
MOBEAST029,T9,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_a,0.00949622436249104,UV-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,4.24823846339557e-4
MOBEAST029,T9,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_c,0.00916199039488146,Visible-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.0035385013050193417
MOBEAST029,T9,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_m,0.0122761953923963,Marine Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.0023136043360550435
MOBEAST029,T9,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_t,0.196287269487803,Tryptophan,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.14509326659237548
MOBEAST029,T9,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,m_to_c,0.746321649503578,m_to_c,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.18122826176463713
MOBEAST029,T9,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,bix,1.48343189160331,bix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.653952612828331
MOBEAST029,T9,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,hix,0.242153187051873,hix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.343730039279554
MOBEAST029,T9,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fpeak,0.0541522738954487,Phenylalanine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.030722305306614857
MOBEAST029,T9,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fi,1.93159668333628,Fluvic Acid,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.24924115521604295
MOBEAST029,T9,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,lignin,0.0346279065377962,lignin,Other,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.006606258563588638
MOBEAST030,T10,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_a,0.0113326800612577,UV-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.002261279545106217
MOBEAST030,T10,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_b,0.108853547149971,Tyrosine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.07754433380642228
MOBEAST030,T10,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_c,0.0106022867384042,Visible-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.004978797648542082
MOBEAST030,T10,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_m,0.013722838044471,Marine Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.003760246988129743
MOBEAST030,T10,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_t,0.134467579103283,Tryptophan,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.08327357620785547
MOBEAST030,T10,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,m_to_c,0.772601607921465,m_to_c,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.20750822018252413
MOBEAST030,T10,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,hix,0.36198716929975,hix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.22389605703167698
MOBEAST030,T10,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fpeak,0.0338857156769444,Phenylalanine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.010455747088110555
MOBEAST030,T10,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fi,2.12712857987709,Fluvic Acid,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.05370925867523324
MOBEAST030,T10,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,lignin,0.0624547434692155,lignin,Other,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.034433095495007934
MOBEAST031,T11,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_a,0.00546780633904299,UV-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.0036035941771084927
MOBEAST031,T11,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_b,0.0681049289489991,Tyrosine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.03679571560545037
MOBEAST031,T11,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_c,0.00545663285792053,Visible-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-1.668562319415874e-4
MOBEAST031,T11,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_m,0.00735085147634639,Marine Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.0026117395799948664
MOBEAST031,T11,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_t,0.0680973536985832,Tryptophan,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.01690335080315567
MOBEAST031,T11,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,m_to_c,0.74231303345999,m_to_c,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.1772196457210491
MOBEAST031,T11,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,bix,1.1329896227316,bix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.303510343956621
MOBEAST031,T11,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,hix,0.350400339178703,hix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.23548288715272397
MOBEAST031,T11,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fpeak,0.0194873186110343,Phenylalanine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.003942649977799546
MOBEAST031,T11,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fi,2.12011761732585,Fluvic Acid,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.060720221226473026
MOBEAST031,T11,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,lignin,0.0476616478845649,lignin,Other,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.019639999910357336
MOBEAST032,T12,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_a,0.009966225964963,UV-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,8.948254488115176e-4
MOBEAST032,T12,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_b,0.123325376031201,Tyrosine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.09201616268765228
MOBEAST032,T12,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_c,0.00902057764122225,Visible-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.0033970885513601333
MOBEAST032,T12,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_m,0.0134007919691916,Marine Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.0034382009128503446
MOBEAST032,T12,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_t,0.117219892646601,Tryptophan,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.06602588975117346
MOBEAST032,T12,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,m_to_c,0.673137652010458,m_to_c,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.10804426427151714
MOBEAST032,T12,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,bix,1.17842597597393,bix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.3489466971989509
MOBEAST032,T12,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,hix,0.305346507487696,hix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.280536718843731
MOBEAST032,T12,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fpeak,0.0220383585952933,Phenylalanine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.0013916099935405435
MOBEAST032,T12,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fi,1.52427042527438,Fluvic Acid,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.6565674132779431
MOBEAST032,T12,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,lignin,0.0656641478016466,lignin,Other,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.03764249982743904
MOBEAST033,T13,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_a,0.0136498337480532,UV-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.004578433231901716
MOBEAST033,T13,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_b,0.120490442480545,Tyrosine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.08918122913699628
MOBEAST033,T13,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_c,0.0134733101693858,Visible-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.007849821079523683
MOBEAST033,T13,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_m,0.016866409163455,Marine Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.006903818107113742
MOBEAST033,T13,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_t,0.112516611421365,Tryptophan,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.06132260852593747
MOBEAST033,T13,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,m_to_c,0.798825051545581,m_to_c,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.23373166380664012
MOBEAST033,T13,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,hix,0.417771281563582,hix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.16811194476784497
MOBEAST033,T13,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fpeak,0.0343905439339923,Phenylalanine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.010960575345158458
MOBEAST033,T13,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fi,1.65310190196627,Fluvic Acid,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.527735936586053
MOBEAST033,T13,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,lignin,0.0725953762954026,lignin,Other,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.04457372832119503
MOBEAST034,T14,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_a,0.00694874253422744,UV-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.002122657981924043
MOBEAST034,T14,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_b,0.0780842005310253,Tyrosine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.04677498718747657
MOBEAST034,T14,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_c,0.00746659721797775,Visible-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.0018431081281156322
MOBEAST034,T14,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_m,0.00903759122039181,Marine Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-9.249998359494461e-4
MOBEAST034,T14,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_t,0.0453144036568589,Tryptophan,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.005879599238568636
MOBEAST034,T14,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,m_to_c,0.826171159537579,m_to_c,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.2610777717986381
MOBEAST034,T14,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,bix,0.831293225511137,bix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.0018139467361579786
MOBEAST034,T14,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,hix,0.512977060403122,hix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.07290616592830501
MOBEAST034,T14,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fpeak,0,Phenylalanine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.023429968588833845
MOBEAST034,T14,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fi,1.59209378613139,Fluvic Acid,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.5887440524209331
MOBEAST034,T14,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,lignin,0.0123335629907121,lignin,Other,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.015688084983495464
MOBEAST035,T15,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_a,0.0117718589686048,UV-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.002700458452453317
MOBEAST035,T15,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_c,0.0109411607582869,Visible-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.005317671668424783
MOBEAST035,T15,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_m,0.0156074596625037,Marine Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.005644868606162444
MOBEAST035,T15,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,m_to_c,0.70102124207776,m_to_c,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.13592785433881904
MOBEAST035,T15,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,bix,1.21046965270394,bix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.38099037392896096
MOBEAST035,T15,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,hix,0.253372565523791,hix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.33251066080763597
MOBEAST035,T15,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fpeak,0.0550053115607561,Phenylalanine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.03157534297192226
MOBEAST035,T15,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fi,1.73928034250018,Fluvic Acid,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.4415574960521431
MOBEAST035,T15,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,lignin,0.0874312138276777,lignin,Other,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.05940956585347013
MOBEAST036,T16,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_a,0.0150994295716038,UV-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.006028029055452317
MOBEAST036,T16,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_c,0.015193018394023,Visible-Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.009569529304160884
MOBEAST036,T16,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,coble_m,0.0194140378043044,Marine Humic,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.009451446747963143
MOBEAST036,T16,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,m_to_c,0.782579005314104,m_to_c,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.21748561757516305
MOBEAST036,T16,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,bix,1.27440099129538,bix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.4449217125204009
MOBEAST036,T16,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,hix,0.292961892711701,hix,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.292921333619726
MOBEAST036,T16,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fpeak,0.0275720406589553,Phenylalanine,Proteinaceous,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,0.004142072070121454
MOBEAST036,T16,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,fi,1.59831132130223,Fluvic Acid,Humic,not outlier,18:00:00,2024-06-02,2024-06-02 18:00:00,-0.5825265172500931
MOBEAST037,F1,Inflow,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_a,0.0120230422960719,UV-Humic,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-8.666786859483529e-4
MOBEAST037,F1,Inflow,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_b,0.0680075539084787,Tyrosine,Proteinaceous,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.0037827963586627295
MOBEAST037,F1,Inflow,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_c,0.00662354364720263,Visible-Humic,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.0011539100694676566
MOBEAST037,F1,Inflow,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_m,0.0147200528243831,Marine Humic,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.0010717596487977744
MOBEAST037,F1,Inflow,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,m_to_c,0.449967383013126,m_to_c,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.03719358842112047
MOBEAST037,F1,Inflow,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,hix,0.215966010018194,hix,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.04330492057737029
MOBEAST037,F1,Inflow,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,fpeak,0.0389082800437421,Phenylalanine,Proteinaceous,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.0112972610173101
MOBEAST037,F1,Inflow,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,fi,2.14970987146313,Fluvic Acid,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.025396523096999246
MOBEAST038,F2,Inflow,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_b,0.07773474454504,Tyrosine,Proteinaceous,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.005944394277898571
MOBEAST038,F2,Inflow,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_c,0.00959074096869089,Visible-Humic,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.0018132872520206034
MOBEAST038,F2,Inflow,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,m_to_c,0.54560803895315,m_to_c,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.05844706751890355
MOBEAST038,F2,Inflow,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,bix,0.929369402686962,bix,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.15291176179365185
MOBEAST038,F2,Inflow,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,hix,0.327321520074289,hix,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.06805058947872472
MOBEAST038,F2,Inflow,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,fpeak,0.00985818028494469,Phenylalanine,Proteinaceous,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.017752838741487306
MOBEAST038,F2,Inflow,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,fi,2.2150152165697,Fluvic Acid,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.03990882200957069
MOBEAST039,T1,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_a,0.0113059040274191,UV-Humic,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.0015838169546011534
MOBEAST039,T1,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_b,0.114888233737167,Tyrosine,Proteinaceous,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.04309788347002558
MOBEAST039,T1,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_c,0.0112156114708627,Visible-Humic,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.0034381577541924132
MOBEAST039,T1,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_m,0.0148847429340257,Marine Humic,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-9.070695391551753e-4
MOBEAST039,T1,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_t,0.12631123194226,Tryptophan,Proteinaceous,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.07460940987003367
MOBEAST039,T1,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,m_to_c,0.753497156153396,m_to_c,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.2663361847191495
MOBEAST039,T1,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,bix,1.05252017035395,bix,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.029760994126663887
MOBEAST039,T1,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,hix,0.326864752974908,hix,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.06759382237934375
MOBEAST039,T1,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,fpeak,0.0298956307611386,Phenylalanine,Proteinaceous,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.0022846117347066035
MOBEAST039,T1,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,fi,1.60498020307518,Fluvic Acid,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.5701261914849494
MOBEAST039,T1,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,lignin,0.0916639978185636,lignin,Other,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.025399877477044114
MOBEAST040,T2,CCA,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_a,0.0126754908547336,UV-Humic,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-2.1423012728665446e-4
MOBEAST040,T2,CCA,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_b,0.0814580515017532,Tyrosine,Proteinaceous,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.009667701234611775
MOBEAST040,T2,CCA,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_c,0.0121593034526263,Visible-Humic,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.004381849735956014
MOBEAST040,T2,CCA,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_m,0.0147644441395175,Marine Humic,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.0010273683336633754
MOBEAST040,T2,CCA,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_t,0.131338636586588,Tryptophan,Proteinaceous,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.06958200522570565
MOBEAST040,T2,CCA,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,m_to_c,0.823553080476732,m_to_c,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.33639210904248557
MOBEAST040,T2,CCA,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,bix,0.966675498602493,bix,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.11560566587812082
MOBEAST040,T2,CCA,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,hix,0.360395964542177,hix,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,0.10112503394661271
MOBEAST040,T2,CCA,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,fpeak,0.00677633767039729,Phenylalanine,Proteinaceous,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.020834681356034706
MOBEAST040,T2,CCA,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,fi,1.77338147456372,Fluvic Acid,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-0.40172491999640947
MOBEAST041,T3,Control,Table 2,2024-06-03T00:00:00Z,2024-06-03,00:00:00,coble_a,0.0126071041367188,UV-Humic,Humic,not outlier,00:00:00,2024-06-03,2024-06-03 00:00:00,-2.8261684530145326e-4
