id_number,tank_number,treatment,inflow_table,date_time,date,time,date_string,time_string,date_time_string,residence_time,flowrate,variable,value,variable_cat,outlier,conc_norm,areal_flux
MOBEAST048,T10,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1214.574898785425,8.233333333333333,fpeak,0,fDOM,not outlier,-0.024383230164343392,-0.003965536033312144
MOBEAST048,T10,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1214.574898785425,8.233333333333333,fi,2.07568461140424,fDOM,not outlier,-0.1066779326121754,-0.017349431674210585
MOBEAST048,T10,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1214.574898785425,8.233333333333333,lignin,0.0494161700514599,fDOM,not outlier,-0.0650775412169176,-0.01058380423412586
MOBEAST048,T10,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1214.574898785425,8.233333333333333,N_N,1.821,nutrients,not outlier,-0.006999999999999673,-0.0011384362139917165
MOBEAST048,T10,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1214.574898785425,8.233333333333333,NO2,0.2442428355,nutrients,not outlier,0.06262467959999998,0.010184886163753085
MOBEAST048,T10,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1214.574898785425,8.233333333333333,PO4,0.1335254791,nutrients,not outlier,0.024613939400000007,0.004003057140279837
MOBEAST048,T10,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1214.574898785425,8.233333333333333,SiO2,0.2393586055,nutrients,not outlier,0.07444618044999998,0.012107461116806582
MOBEAST048,T10,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1214.574898785425,8.233333333333333,NH3,1.468436309,nutrients,not outlier,0.5742345110000001,0.09338990894946506
MOBEAST048,T10,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1214.574898785425,8.233333333333333,NO3,1.5767571645,nutrients,not outlier,-0.06962467959999974,-0.011323322377744815
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,het_bact,548.652,FCM,not outlier,57.752000000000066,3.270236707818934
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,pico_euk,0.865,FCM,not outlier,0.14850000000000008,0.008408888888888893
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,syn,165.957,FCM,not outlier,12.823499999999967,0.7261372839506154
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,pro,22.928,FCM,not outlier,3.3859999999999992,0.19173399176954728
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,tot_bact,737.537,FCM,not outlier,73.96199999999999,4.188136296296295
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,cyano,188.885,FCM,outlier,16.209499999999963,0.9178712757201625
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,chla_conc,0.0192,chla,not outlier,-0.07440000000000001,-0.0042129382716049385
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,npoc_u_m,81.5439566386639,DOC,not outlier,-238.78708151897862,-13.521441323873027
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,tn_u_m,10.0751783075243,DOC,not outlier,-1.2875980780625493,-0.07291090351498221
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,coble_a,0.0149523618211644,fDOM,not outlier,0.001701524719998999,9.634971253986101e-5
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,coble_b,0.11353817623116,fDOM,not outlier,0.040667027004400655,0.0023027913233767613
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,coble_c,0.0104441116867942,fDOM,not outlier,0.0023369693788474408,1.3233209322197854e-4
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,coble_m,0.0182994606256164,fDOM,not outlier,0.0021503949361695966,1.2176721943083806e-4
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,coble_t,0.0650248048188801,fDOM,not outlier,-0.1247982730442839,-0.007066766407775088
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,m_to_c,1.7521318398724806,fDOM,not outlier,-0.2754685977305271,-0.015598551048444662
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,bix,0.645794013514446,fDOM,not outlier,-0.41355038669711996,-0.023417503378404817
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,hix,0.569960650104279,fDOM,not outlier,0.2983168850580375,0.01689234707159916
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,fpeak,0.0125494666311642,fDOM,not outlier,-0.011833763533179192,-6.700929473931921e-4
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,fi,1.98951393913075,fDOM,not outlier,-0.19284860488566546,-0.010920151453608052
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,lignin,0.0115067557910814,fDOM,not outlier,-0.1029869554772961,-0.005831689330730841
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,N_N,1.869,nutrients,not outlier,0.04100000000000037,0.002321646090535
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,NO2,0.3125965867,nutrients,not outlier,0.1309784308,0.007416721019786006
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,PO4,0.09389635104,nutrients,not outlier,-0.015015188659999998,-8.502427817349792e-4
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,SiO2,0.4278299484,nutrients,not outlier,0.26291752334999996,0.014887840005333332
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,NH3,1.200507843,nutrients,not outlier,0.306306045,0.017344737362962964
MOBEAST049,T11,Control,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,3488.3720930232557,2.8666666666666667,NO3,1.5564034133,nutrients,not outlier,-0.08997843079999979,-0.005095074929251016
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,het_bact,457.05,FCM,not outlier,-33.849999999999966,-3.9449876543209834
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,pico_euk,0.817,FCM,not outlier,0.10050000000000003,0.011712592592592596
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,syn,136.633,FCM,not outlier,-16.500500000000017,-1.9230212345679032
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,pro,18,FCM,not outlier,-1.5420000000000016,-0.1797096296296298
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,tot_bact,611.683,FCM,not outlier,-51.89200000000005,-6.047660246913586
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,cyano,154.63299999999998,FCM,not outlier,-18.042500000000047,-2.1027308641975364
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,chla_conc,0.0472,chla,not outlier,-0.046400000000000004,-0.005407604938271605
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,npoc_u_m,83.7086930820019,DOC,not outlier,-236.62234507564062,-27.576727623630216
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,tn_u_m,10.1501424318362,DOC,not outlier,-1.2126339537506503,-0.14132425337538443
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,coble_a,0.016649363900199,fDOM,outlier,0.0033985267990335986,3.960752220108293e-4
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,coble_b,0.123107674743348,fDOM,not outlier,0.05023652551658865,0.005854725936748109
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,coble_c,0.0118331155998278,fDOM,not outlier,0.0037259732918810406,4.342368873500867e-4
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,coble_m,0.0222535187684048,fDOM,outlier,0.006104453078957999,7.114325563625125e-4
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,coble_t,0.182420734981385,fDOM,outlier,-0.007402342881778989,-8.626928000493044e-4
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,m_to_c,1.8806136541697136,fDOM,not outlier,-0.14698678343329408,-0.017130311550744397
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,bix,1.00072697211628,fDOM,not outlier,-0.05861742809528603,-0.0068314632249321
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,hix,0.323345129834052,fDOM,not outlier,0.05170136478781051,0.006025443007369521
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,fpeak,0,fDOM,not outlier,-0.024383230164343392,-0.002841699910511131
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,fi,2.19368762891153,fDOM,not outlier,0.011325084895114745,0.0013198617458010271
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,lignin,0.0543803939075935,fDOM,not outlier,-0.060113317360784,-0.007005798961553098
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,N_N,1.312,nutrients,not outlier,-0.5159999999999996,-0.06013629629629624
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,NO2,0.2582691833,nutrients,not outlier,0.07665102739999996,0.00893315677353086
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,PO4,0.1419586673,nutrients,not outlier,0.033047127600000004,0.003851418327703704
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,SiO2,0.2186267578,nutrients,not outlier,0.05371433274999998,0.006260040755061726
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,NH3,1.906688928,nutrients,not outlier,1.0124871299999998,0.11799850008888887
MOBEAST050,T12,CCA,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,1694.915254237288,5.9,NO3,1.0537308167,nutrients,not outlier,-0.5926510273999999,-0.06906945306982713
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,het_bact,760.067,FCM,outlier,269.16700000000003,7.177786665704843
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,pico_euk,0.833,FCM,not outlier,0.11650000000000005,0.0031066666662503744
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,syn,147.183,FCM,not outlier,-5.950500000000034,-0.15867999997873777
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,pro,25.833,FCM,not outlier,6.290999999999997,0.16775999997752006
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,tot_bact,933.083,FCM,outlier,269.5079999999999,7.186879999036955
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,cyano,173.01599999999996,FCM,not outlier,0.34049999999993474,0.009079999998781538
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,chla_conc,0.2484,chla,not outlier,0.1548,0.004127999999446848
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,npoc_u_m,362.210362426836,DOC,outlier,41.87932426919349,1.1167819803621775
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,tn_u_m,11.2803158488438,DOC,not outlier,-0.08246053674304932,-0.002198947646186656
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,coble_a,0.0161639248965598,fDOM,not outlier,0.002913087795394398,7.768234120010783e-5
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,coble_b,0.101727114525438,fDOM,not outlier,0.028855965298678662,7.694924078616523e-4
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,coble_c,0.0163784266058621,fDOM,outlier,0.008271284297915342,2.2056758124818637e-4
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,coble_m,0.0209230256585715,fDOM,outlier,0.004773959969124698,1.2730559915959965e-4
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,coble_t,0.0847534810783764,fDOM,not outlier,-0.1050695967847876,-0.002801855913885554
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,m_to_c,1.2774747026727715,fDOM,not outlier,-0.7501257349302362,-0.020003352928792514
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,bix,0.889671427810509,fDOM,not outlier,-0.16967297240105694,-0.00452461259675522
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,hix,0.524297076954956,fDOM,not outlier,0.2526533119087145,0.006737421649996238
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,fpeak,0.022022215357982,fDOM,not outlier,-0.0023610148063613924,-6.29603948278671e-5
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,fi,1.82366841812021,fDOM,not outlier,-0.3586941258962053,-0.009565176689283741
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,lignin,0.0770718739409176,fDOM,not outlier,-0.03742183732745989,-9.979156619318763e-4
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,N_N,1.551,nutrients,not outlier,-0.2769999999999997,-0.0073866666656768444
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,NO2,0.6708281922,nutrients,outlier,0.4892100363,0.013045600966251888
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,PO4,0.08038953749,nutrients,not outlier,-0.028522002210000008,-7.605867254980815e-4
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,SiO2,0.1828172026,nutrients,not outlier,0.01790477755,4.774607346026869e-4
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,NH3,1.358221619,nutrients,not outlier,0.46401982100000005,0.012373861891675235
MOBEAST051,T13,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,7407.4074084,1.35,NO3,0.8801718077999999,nutrients,not outlier,-0.7662100362999998,-0.020432267631928736
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,het_bact,545.467,FCM,not outlier,54.56700000000001,1.5629066666666667
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,pico_euk,0.55,FCM,not outlier,-0.16649999999999987,-0.004768888888888885
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,syn,106.367,FCM,not outlier,-46.76650000000002,-1.3394849382716054
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,pro,17.767,FCM,not outlier,-1.7750000000000021,-0.05083950617283956
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,tot_bact,669.6,FCM,not outlier,6.024999999999977,0.17256790123456722
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,cyano,124.134,FCM,not outlier,-48.54150000000003,-1.3903244444444451
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,chla_conc,0.01439999999999999,chla,not outlier,-0.07920000000000002,-0.002268444444444445
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,npoc_u_m,99.5279209371644,DOC,not outlier,-220.80311722047813,-6.324237431500114
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,tn_u_m,9.84171860609565,DOC,not outlier,-1.5210577794911995,-0.04356609936320472
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,coble_a,0.0161367734881877,fDOM,not outlier,0.0028859363870222983,8.265891873940409e-5
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,coble_b,0.103195484985646,fDOM,not outlier,0.030324335758886656,8.685488760570004e-4
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,coble_c,0.0142023487896293,fDOM,not outlier,0.00609520648168254,1.7457875354942581e-4
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,coble_m,0.0191916984010338,fDOM,not outlier,0.0030426327115869976,8.714701099854116e-5
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,coble_t,0.0823869062960122,fDOM,not outlier,-0.1074361715671518,-0.0030771841732813846
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,m_to_c,1.3513045402073054,fDOM,not outlier,-0.6762958973957023,-0.01937045039454357
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,bix,0.884669477624331,fDOM,not outlier,-0.17467492258723494,-0.005003034819782531
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,hix,0.544819497078094,fDOM,not outlier,0.27317573203185247,0.007824292571776513
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,fpeak,0.0236187985214951,fDOM,not outlier,-7.644316428482914e-4,-2.189483223960538e-5
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,fi,1.86968406989791,fDOM,not outlier,-0.31267847411850536,-0.008955729135246079
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,lignin,0.0522756286304756,fDOM,not outlier,-0.0622180826379019,-0.001782048786665832
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,N_N,1.408,nutrients,not outlier,-0.4199999999999997,-0.012029629629629621
MOBEAST052,T14,Algae,Table 1,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,00:00:00,2024-06-03 00:00:00,6896.551724137931,1.45,NO2,0.01,nutrients,not outlier,-0.1716181559,-0.00491548298380247
