id_number,tank_number,treatment,inflow_table,date,time,flowrate,variable,value,variable_cat,units,outlier,delta,inflow_avg
MOBEAST044,T6,Coral,Table 2,2024-06-03,00:00:00,3.2333333333333334,Terasakiellaceae,0,DNA,NA,0,0,0
MOBEAST044,T6,Coral,Table 2,2024-06-03,00:00:00,3.2333333333333334,Thalassospiraceae,3e-4,DNA,NA,0,3e-4,0
MOBEAST044,T6,Coral,Table 2,2024-06-03,00:00:00,3.2333333333333334,Thiomicrospiraceae,5e-4,DNA,NA,0,5e-4,0
MOBEAST044,T6,Coral,Table 2,2024-06-03,00:00:00,3.2333333333333334,Woesearchaeia_fa,0,DNA,NA,0,-8.5e-4,8.5e-4
MOBEAST044,T6,Coral,Table 2,2024-06-03,00:00:00,3.2333333333333334,uncultured_fa,0,DNA,NA,0,-3.5e-4,3.5e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,het_bact,523.428,FCM,cell/µL,0,32.52800000000002,490.9
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,pico_euk,0.765,FCM,cell/µL,0,0.0485000000000001,0.7164999999999999
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,syn,152.745,FCM,cell/µL,0,-0.38850000000002183,153.13350000000003
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,pro,19.501,FCM,cell/µL,0,-0.04100000000000037,19.542
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,tot_bact,695.674,FCM,cell/µL,0,32.09899999999993,663.575
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,cyano,172.24599999999998,FCM,cell/µL,0,-0.42950000000004707,172.67550000000003
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,chla_conc,0.3532,chla,µg/L,0,0.2596,0.0936
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,tn_u_m,10.1272962225221,DOC,µmol/L,0,-1.23548016306475,11.36277638558685
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,coble_a,0.0119655671480688,fDOM,R.U.,0,-0.0012852699530966002,0.0132508371011654
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,coble_b,0.123206010111657,fDOM,R.U.,0,0.05033486088489765,0.07287114922675934
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,coble_c,0.0099340529807099,fDOM,R.U.,0,0.0018269106727631396,0.00810714230794676
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,coble_m,0.0147351438063127,fDOM,R.U.,0,-0.0014139218831341026,0.016149065689446802
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,coble_t,0.0762315558068072,fDOM,R.U.,0,-0.08029883020896782,0.156530386015775
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,m_to_c,1.483296277453486,fDOM,R.U.,0,-0.3495212923145212,1.8328175697680071
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,bix,0.71835841867914,fDOM,R.U.,0,-0.340985981532426,1.059344400211566
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,hix,0.434584745213361,fDOM,R.U.,0,0.1629409801671195,0.2716437650462415
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,fpeak,0.0420605136484289,fDOM,R.U.,0,0.01767728348408551,0.024383230164343392
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,fi,1.9034559435353,fDOM,R.U.,0,-0.2789066004811154,2.1823625440164154
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,lignin,0.018858109522665,fDOM,R.U.,0,NA,NA
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,N_N,0.516,nutrients,µmol/L,0,-0.22699999999999998,0.743
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,NO2,0.1396049639,nutrients,µmol/L,0,-0.04201319200000003,0.18161815590000002
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,PO4,0.1391476046,nutrients,µmol/L,0,0.030236064899999998,0.1089115397
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,SiO2,0.01,nutrients,µmol/L,0,-0.15491242504999997,0.16491242504999998
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,NH3,0.85876664,nutrients,µmol/L,0,-0.03543515799999997,0.894201798
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,NO3,0.3763950361,nutrients,µmol/L,0,-0.1715531227999999,0.5479481588999999
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,ph_diff,-0.07362817919651388,carbonate,NA,0,-0.07362817919651388,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,delta_ta,-45.128999999999905,carbonate,NA,0,-45.128999999999905,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,do_mg_l,3.43,residence time,NA,0,NA,NA
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,ta,2318.561,carbonate,NA,0,-38.039000000000215,2356.6000000000004
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,dic_mmol_kg,2016.791611238705,residence time,NA,0,NA,NA
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,ph,7.974282695101865,carbonate,NA,0,-0.046838894463077096,8.021121589564942
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,AEGEAN-169_marine_group,0.026,DNA,NA,0,0.009449999999999997,0.016550000000000002
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Actinomarinaceae,0.0122,DNA,NA,0,-0.006500000000000001,0.0187
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Alphaproteobacteria_unclassified,0.0037,DNA,NA,0,0.0036000000000000003,1e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Alteromonadaceae,0.0438,DNA,NA,0,-0.03360000000000001,0.07740000000000001
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Alteromonadales_unclassified,0.0014,DNA,NA,0,0.0014,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Anaerolineae_unclassified,0,DNA,NA,0,-3.5e-4,3.5e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Arcobacteraceae,0.01989999999999999,DNA,NA,0,0.01954999999999999,3.5e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Arctic97B-4_marine_group_fa,0.0022,DNA,NA,0,-8.99999999999995e-4,0.003099999999999995
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Bacteria_unclassified,0.0019,DNA,NA,0,0.0019,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Bacteriovoracaceae,0.00109999999999999,DNA,NA,0,9.9999999999999e-4,1e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Bacteroidales_unclassified,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Bacteroidetes_BD2-2,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Bacteroidia_unclassified,3e-4,DNA,NA,0,3e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Bradymonadales_fa,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Campylobacterales_unclassified,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Campylobacteria_unclassified,0.0047,DNA,NA,0,0.0047,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Cellvibrionaceae,0.0132,DNA,NA,0,0.0102,0.003
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Clade_I,0.0373,DNA,NA,0,0.012549999999999999,0.02475
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Clade_II,0.0111,DNA,NA,0,0.009600000000000001,0.0015
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Clade_IV,0.0012,DNA,NA,0,2.999999999999999e-4,9e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Colwelliaceae,7e-4,DNA,NA,0,7e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Cryomorphaceae,0.0056,DNA,NA,0,-0.004299999999999999,0.009899999999999999
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Cyanobiaceae,0.3655,DNA,NA,0,-0.0932,0.4587
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Cyclobacteriaceae,9e-4,DNA,NA,0,1.9999999999999998e-4,7e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Deltaproteobacteria_unclassified,1e-4,DNA,NA,0,1e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Desulfovibrionaceae,4e-4,DNA,NA,0,4e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Desulfuromonadaceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Ectothiorhodospiraceae,0.0018,DNA,NA,0,0.0015999999999999999,2e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Endozoicomonadaceae,0,DNA,NA,0,-7.999999999999999e-4,7.999999999999999e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Flavobacteriaceae,0.0597,DNA,NA,0,0.0035499999999999976,0.056150000000000005
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Francisellaceae,2e-4,DNA,NA,0,2e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Gammaproteobacteria_unclassified,0.008,DNA,NA,0,0.0035500000000000054,0.004449999999999995
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Halieaceae,0.0222,DNA,NA,0,0.005050000000000006,0.017149999999999995
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Halomonadaceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Helicobacteraceae,5e-4,DNA,NA,0,5e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Hyphomonadaceae,0.0031,DNA,NA,0,0.0031,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Idiomarinaceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,JGI_0000069-P22_fa,4e-4,DNA,NA,0,-0.0039499999999999995,0.00435
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Kiritimatiellaceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Leptotrichiaceae,7e-4,DNA,NA,0,7e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Litoricolaceae,0.007,DNA,NA,0,0.00335,0.00365
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Marine_Group_II_fa,0.0392,DNA,NA,0,0.004199999999999995,0.035
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Marinifilaceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Marinilabiliaceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Marinimicrobia_(SAR406_clade)_fa,0.0075,DNA,NA,0,0.0016500000000000004,0.005849999999999999
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Marinobacteraceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Marinomonadaceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Methylophilaceae,0.0047,DNA,NA,0,0.0010500000000000002,0.00365
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Micavibrionaceae,8e-4,DNA,NA,0,8e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Microtrichaceae,0.0034,DNA,NA,0,9.499999999999999e-4,0.00245
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Moraxellaceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,NS7_marine_group,5e-4,DNA,NA,0,-1.4999999999999996e-4,6.5e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,NS9_marine_group,0.003,DNA,NA,0,-0.0020499999999999997,0.00505
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Nannocystaceae,4e-4,DNA,NA,0,-1.9999999999999993e-4,6e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Nitrincolaceae,0.0061,DNA,NA,0,0.0022500000000000055,0.003849999999999995
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Nitrosopumilaceae,6e-4,DNA,NA,0,9.999999999999994e-5,5e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,OM182_clade_fa,0.0028,DNA,NA,0,-0.0010500000000000002,0.00385
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Oleiphilaceae,0.0013,DNA,NA,0,-2.5e-4,0.00155
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Oligoflexaceae,0.001,DNA,NA,0,4.500000000000001e-4,5.499999999999999e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Pirellulaceae,0.0027,DNA,NA,0,-0.0017999999999999995,0.0045
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Piscirickettsiaceae,6e-4,DNA,NA,0,3.9999999999999996e-4,2e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Prolixibacteraceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Proteobacteria_unclassified,0.0011,DNA,NA,0,-0.0014500000000000001,0.00255
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Pseudoalteromonadaceae,2e-4,DNA,NA,0,-4.5e-4,6.5e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Pseudohongiellaceae,0.0016,DNA,NA,0,-4.9999999999999914e-5,0.00165
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Pseudomonadaceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Puniceicoccaceae,4e-4,DNA,NA,0,4e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Rhizobiaceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Rhodobacteraceae,0.075,DNA,NA,0,-0.0054499999999999965,0.08045
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Rhodospirillaceae,3e-4,DNA,NA,0,3e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Rubinisphaeraceae,0.0014,DNA,NA,0,4.9999999999999914e-5,0.00135
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,S25-593,0.001,DNA,NA,0,-4.499999999999999e-4,0.00145
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,SAR116_clade,0.0506,DNA,NA,0,0.009000000000000001,0.0416
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,SAR202_clade_fa,6e-4,DNA,NA,0,4.5e-4,1.5e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,SAR324_clade(Marine_group_B)_fa,0.0015,DNA,NA,0,0.001,5e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,SAR86_clade_fa,0.0495,DNA,NA,0,0.01655000000000001,0.03294999999999999
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Saccharospirillaceae,0.0389,DNA,NA,0,0.02670000000000001,0.01219999999999999
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Saprospiraceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Sphingomonadaceae,6e-4,DNA,NA,0,6e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Spirochaetaceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Spongiibacteraceae,9e-4,DNA,NA,0,9e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Stappiaceae,5e-4,DNA,NA,0,5e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Thalassospiraceae,0,DNA,NA,0,0,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Thiomicrospiraceae,4e-4,DNA,NA,0,4e-4,0
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Vibrionaceae,0.00789999999999999,DNA,NA,0,0.00594999999999999,0.00195
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,Woesearchaeia_fa,0,DNA,NA,0,-8.5e-4,8.5e-4
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,3.466666666666667,uncultured_fa,2e-4,DNA,NA,0,-1.5e-4,3.5e-4
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,het_bact,503.644,FCM,cell/µL,0,12.744000000000028,490.9
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,pico_euk,0.732,FCM,cell/µL,0,0.01550000000000007,0.7164999999999999
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,syn,161.148,FCM,cell/µL,0,8.01449999999997,153.13350000000003
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,pro,19.018,FCM,cell/µL,0,-0.5240000000000009,19.542
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,tot_bact,683.81,FCM,cell/µL,0,20.2349999999999,663.575
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,cyano,180.1659999999999,FCM,cell/µL,0,7.490499999999884,172.67550000000003
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,chla_conc,0.04879999999999999,chla,µg/L,0,-0.04480000000000001,0.0936
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,tn_u_m,10.158709760329,DOC,µmol/L,0,-1.20406662525785,11.36277638558685
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,coble_a,0.0157211862584379,fDOM,R.U.,0,0.0024703491572725007,0.0132508371011654
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,coble_b,0.13244074003676,fDOM,R.U.,0,0.05956959081000067,0.07287114922675934
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,coble_c,0.0110377161807759,fDOM,R.U.,0,0.002930573872829141,0.00810714230794676
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,coble_m,0.0182101668207666,fDOM,R.U.,0,0.002061101131319798,0.016149065689446802
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,coble_t,0.172191074944192,fDOM,R.U.,0,0.015660688928416988,0.156530386015775
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,m_to_c,1.649812925293619,fDOM,R.U.,0,-0.18300464447438825,1.8328175697680071
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,bix,0.886696990060378,fDOM,R.U.,0,-0.1726474101511879,1.059344400211566
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,hix,0.295764914214289,fDOM,R.U.,0,0.02412114916804753,0.2716437650462415
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,fpeak,0.0621114961494961,fDOM,R.U.,0,0.037728265985152706,0.024383230164343392
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,fi,1.84986200871376,fDOM,R.U.,0,-0.33250053530265533,2.1823625440164154
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,lignin,0.0425801436190146,fDOM,R.U.,0,NA,NA
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,N_N,1.644,nutrients,µmol/L,0,0.9009999999999999,0.743
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,NO2,0.2637348493,nutrients,µmol/L,0,0.0821166934,0.18161815590000002
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,PO4,0.1527229806,nutrients,µmol/L,0,0.0438114409,0.1089115397
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,SiO2,0.2506668861,nutrients,µmol/L,0,0.08575446105000001,0.16491242504999998
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,NH3,1.783443515,nutrients,µmol/L,0,0.8892417170000001,0.894201798
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,NO3,1.3802651507,nutrients,µmol/L,0,0.8323169918000002,0.5479481588999999
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,do_mg_l,3.47,residence time,NA,0,NA,NA
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,ta,2355.957,carbonate,NA,0,-0.6430000000004839,2356.6000000000004
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,dic_mmol_kg,2010.3646001809032,residence time,NA,0,NA,NA
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,ph,8.047245541646221,carbonate,NA,0,0.02612395208127971,8.021121589564942
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,AEGEAN-169_marine_group,0.0288,DNA,NA,0,0.012249999999999997,0.016550000000000002
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Actinomarinaceae,0.011,DNA,NA,0,-0.007700000000000002,0.0187
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Alcanivoracaceae,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Alphaproteobacteria_unclassified,0,DNA,NA,0,-1e-4,1e-4
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Alteromonadaceae,0.0472,DNA,NA,0,-0.03020000000000001,0.07740000000000001
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Alteromonadales_unclassified,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Anaerolineae_unclassified,0,DNA,NA,0,-3.5e-4,3.5e-4
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Arcobacteraceae,0,DNA,NA,0,-3.5e-4,3.5e-4
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Arctic97B-4_marine_group_fa,0.0039,DNA,NA,0,8.000000000000047e-4,0.003099999999999995
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Arenicellaceae,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Bacteria_unclassified,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Bacteriovoracaceae,0,DNA,NA,0,-1e-4,1e-4
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Bacteroidales_unclassified,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Bacteroidetes_BD2-2,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Bacteroidia_unclassified,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Bradymonadales_fa,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Campylobacterales_unclassified,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Campylobacteria_unclassified,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Cellvibrionaceae,0.0026,DNA,NA,0,-4.000000000000002e-4,0.003
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Clade_I,0.0394,DNA,NA,0,0.014649999999999996,0.02475
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Clade_II,0.0153,DNA,NA,0,0.0138,0.0015
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Clade_IV,9e-4,DNA,NA,0,0,9e-4
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Colwelliaceae,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Cryomorphaceae,0.0086,DNA,NA,0,-0.001299999999999999,0.009899999999999999
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Cyanobiaceae,0.4131,DNA,NA,0,-0.045599999999999974,0.4587
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Cyclobacteriaceae,6e-4,DNA,NA,0,-1.0000000000000005e-4,7e-4
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Deltaproteobacteria_unclassified,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Desulfovibrionaceae,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Desulfuromonadaceae,0,DNA,NA,0,0,0
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Ectothiorhodospiraceae,0.0019,DNA,NA,0,0.0017,2e-4
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,9.5,Endozoicomonadaceae,0,DNA,NA,0,-7.999999999999999e-4,7.999999999999999e-4
