id_number,long_name,tank_number,treatment,inflow_table,date_time,date,time,npoc_u_m,npoc_u_m_norm,coble_a,coble_b,coble_c,coble_m,coble_t,m_to_c,bix,hix,fpeak,fi,lignin,ph,ph_inflow,ph_diff,ta,ta_inflow,delta_ta
MOBEAST011,MOBEAST_T9_K_2024-06-02_1200,T9,Coral,Table 1,2024-06-02T12:00:00Z,2024-06-02,12:00:00,144.840295181241,6.077913860140995,-0.00206685563651335,0.026729069516569,-0.00135284705766506,-0.0022743345135714,-0.0192398628519072,-0.020733277777634,0.07573583070934298,-0.00697691823602603,0.0068432351480191,0.06296905169818001,-0.0344124343462997,8.06139510534282,8.039081384592432,0.02231372075038784,2344.891,2343.183,1.7080000000000837
MOBEAST012,MOBEAST_T10_R_2024-06-02_1200,T10,CCA,Table 1,2024-06-02T12:00:00Z,2024-06-02,12:00:00,182.723182939657,43.960801618556985,0.00552160354470374,0.0666795749476736,0.00862059572117444,0.00764200423032169,0.0689797449842319,0.260799224409172,0.57614165597542,0.02163359679657101,-0.0076626633536928,-0.11198816238836008,-0.0029460679702945,8.188787587480503,8.039081384592432,0.1497062028880709,2163.075,2343.183,-180.10800000000015
MOBEAST013,MOBEAST_T11_C_2024-06-02_1200,T11,Control,Table 1,2024-06-02T12:00:00Z,2024-06-02,12:00:00,128.688030950181,-10.074350370919008,-0.00103337872421858,0.0485646981033131,3.7266076938945007e-4,-1.362659125602097e-4,-0.0050267287662315,0.04473083129001898,0.05999697047154606,-0.04353946160857702,0.0279624420340508,-0.25948309260205993,0.0199315470145322,8.034143683857662,8.039081384592432,-0.00493770073476973,2365.13,2343.183,21.947000000000116
MOBEAST014,MOBEAST_T12_R_2024-06-02_1200,T12,CCA,Table 1,2024-06-02T12:00:00Z,2024-06-02,12:00:00,152.500131826899,13.737750505799,9.53566145478181e-4,0.02626320169602479,0.00305903762825334,0.00255518120037289,0.02206467353415989,0.13635368582638596,0.271168279474296,-0.01184106574480803,-0.0037787926165182,0.09856055108906991,-0.0287663165946914,8.14851720815794,8.039081384592432,0.10943582356550864,2215.887,2343.183,-127.29599999999982
MOBEAST015,MOBEAST_T13_A_2024-06-02_1200,T13,Algae,Table 1,2024-06-02T12:00:00Z,2024-06-02,12:00:00,148.004140752274,9.241759431173987,-0.00114449473648277,0.0100144343580656,8.878596081935003e-4,5.004941546094994e-4,-0.0133773301610721,0.05922989418897706,0.10478982537875604,0.06916756459142898,0.0136835492172834,-0.21124803654966007,-0.03691595323951807,8.194982848963363,8.039081384592432,0.1559014643709311,2325.067,2343.183,-18.115999999999985
MOBEAST016,MOBEAST_T14_A_2024-06-02_1200,T14,Algae,Table 1,2024-06-02T12:00:00Z,2024-06-02,12:00:00,139.075990575071,0.3136092539709807,-0.00109553532841096,0.0171347195104978,0.00107851464985193,-3.094762540600468e-6,-5.841751801396039e-4,0.10736810981200208,0.075101162706248,-0.00337680651890598,0.01789200565918439,0.06766051924327998,-0.045838590706895,8.121747207855945,8.039081384592432,0.0826658232635129,2337.419,2343.183,-5.764000000000124
MOBEAST017,MOBEAST_T15_C_2024-06-02_1200,T15,Control,Table 1,2024-06-02T12:00:00Z,2024-06-02,12:00:00,132.83155852698,-5.930822794120019,-7.445502940211027e-5,0.00607313103658739,-7.684696240617597e-4,0.0019980096153915,-0.025828071923558,-0.150489005721898,-0.21923318903691097,0.120892888855763,0.0107168627120251,0.22094761976341992,-0.03942534515773485,8.047537343753547,8.039081384592432,0.00845595916111463,2362.45,2343.183,19.266999999999825
MOBEAST018,MOBEAST_T16_K_2024-06-02_1200,T16,Coral,Table 1,2024-06-02T12:00:00Z,2024-06-02,12:00:00,140.075099702765,1.312718381664979,-0.0028723053853529,0.02051984829047119,-6.949429659990399e-4,-8.144443660333903e-4,-0.0184941076722425,-0.02901088347036501,0.00423132131225101,0.01052002649987998,-0.02113771220272518,-0.21064035350072996,-0.04563396822497201,8.061930575755891,8.039081384592432,0.02284919116345918,2340.188,2343.183,-2.994999999999891
MOBEAST019,MOBEAST_F1_Inflow_2024-06-02_1800,F1,Inflow,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,113.01589416104,0,0,0,0,0,0,0,0,0,0,0,0,8.057287049229256,8.057287049229256,0,2348.571,2348.571,0
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,Table 2,2024-06-02T18:00:00Z,2024-06-02,18:00:00,103.940652917815,0,0,0,0,0,0,0,0,0,0,0,0,8.052809146653267,8.052809146653267,0,2326.905,2326.905,0
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,118.261217081436,5.245322920396006,4.0781883198957e-4,0.0123872340087114,0.00387033212006737,0.0023944067890725,-0.0248750103604746,0.20259852481492704,-0.04832802665291402,0.22616880218952495,-0.0069000340711378,-0.34934777146597007,-0.03276423782296118,8.02190109957137,8.057287049229256,-0.03538594965788633,2370.89,2348.571,22.31899999999996
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,Table 2,2024-06-02T18:00:00Z,2024-06-02,18:00:00,105.855612079229,1.9149591614140036,0.00168777990746652,0.01835376707485829,0.00362976848551212,0.00172381807573206,0.0157642093837556,0.23150384615434297,0.05423629858419299,-0.10590100961515105,0.0383341795314613,-0.13746007491406995,0.01012379702584354,8.005243259805392,8.052809146653267,-0.04756588684787566,2336.88,2326.905,9.974999999999907
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,Table 2,2024-06-02T18:00:00Z,2024-06-02,18:00:00,100.277252782935,-3.663400134880007,0.00216923791625658,-0.0020914473524284,0.00105777156357443,0.00299942577645336,0.00413876710433529,-0.056640671320205,0.05904930552110299,0.04414379906105703,-0.01097918486557615,0.11804866044189,0.02821160640720664,8.054624546644947,8.052809146653267,0.00181539999167945,2358,2326.905,31.0949999999998
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,Table 2,2024-06-02T18:00:00Z,2024-06-02,18:00:00,128.002531076457,24.06187815864199,6.549196200457599e-4,0.01276631567115599,0.00261286570939632,3.553200107084889e-4,0.0094628357909141,0.24230854766204304,0.09537108841549202,-0.10489890290343408,-0.00405868431842851,-0.25750666838416003,0.00762781986739543,7.995566812237878,8.052809146653267,-0.05724233441538917,2371.09,2326.905,44.184999999999945
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,Table 2,2024-06-02T18:00:00Z,2024-06-02,18:00:00,107.687312146669,3.746659228854,0.00135143368803664,0.020097373155979,0.00206587398992785,0.00268304002855926,0.0209056037011265,0.03945754903976795,0.09843187566502098,-0.10359004798049,-0.0123931740910441,0.06934233657404976,-0.00778986763933463,8.027707544751832,8.052809146653267,-0.02510160190143473,2342.425,2326.905,15.519999999999982
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,Table 2,2024-06-02T18:00:00Z,2024-06-02,18:00:00,128.751862922228,24.811210004413013,0.00282006422352518,0.0398206813319858,0.0030654306330472,0.00586513913271447,0.061441884592286,-0.02555831006562603,0.11463819783857798,-0.30220396090096,0.0129141397431411,0.0067842992529199,0.04013801707782734,8.013710477340426,8.052809146653267,-0.03909866931284078,2333.561,2326.905,6.655999999999949
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,Table 2,2024-06-02T18:00:00Z,2024-06-02,18:00:00,110.018566777956,6.077913860140995,-9.5568918901902e-4,0.02247191416641359,6.783686869588001e-4,2.351369906367952e-5,0.0105053278208037,0.06931670757122399,0.07981924552060804,-0.217579663184268,0.0174834370126197,0.62887376642106,0.01657650196290783,8.011349692927423,8.052809146653267,-0.04145945372584414,2315.251,2326.905,-11.653999999999996
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,428.817637606468,315.801743445428,-8.118592189385303e-4,0.026024997635666,0.00131290445000392,0.0013575950685083,-0.0283134672838971,0.04900003043651502,-0.20062241662911007,0.14363689356895704,0.00591374407403839,0.05708585521339016,-0.03765502940034652,8.05911062318035,8.057287049229256,0.00182357395109455,2346.573,2348.571,-1.9980000000000473
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,140.574654266612,27.55876010557199,-1.2364216318739088e-4,0.11154184398343132,0.0035496373572997,0.0020592529435877,0.13186690091142972,0.19700339057218907,0.585256467660789,-0.255878636160144,0.0236988906262032,-0.3119549124685099,-0.00732052569152999,8.049580364165314,8.057287049229256,-0.00770668506394223,2347.496,2348.571,-1.074999999999818
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,Table 1,2024-06-02T18:00:00Z,2024-06-02,18:00:00,123.423280907857,10.40738674681701,0.00171281353557926,0.07727564269250131,0.00498993370082245,0.0035058955956624,0.0700472105269097,0.22328334899007607,0.446491427656869,-0.136044653912267,0.00343233240769889,-0.1164230159277002,0.0205063112398893,8.033367969181763,8.057287049229256,-0.02391908004749332,2346.884,2348.571,-1.686999999999898
